,Unnamed: 0,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Betweenness centrality,CineMAC rank,community
176,7962,nm0915814,Blayne Weaver,"writer,director",2.141442261363e-05,5.886283298315563e-07,0.0544801336077989,2.134900192297687e-05,0.0136308714151663,nm0915814
177,3826,nm0948137,Kwong-Kim Yip,"producer,writer",4.550564805396e-05,6.148236832241738e-07,0.0543685682724048,0.0001076290919184,0.0136305794590151,nm0948137
178,3303,nm2527231,Keith Wong,writer,3.479843674714e-05,2.011476221391971e-06,0.0543282079089042,0.0001315444288696,0.0136241405626856,nm2527231
179,3361,nm0158402,Kang-Chien Chiu,writer,2.944483109374e-05,2.1909574346041363e-06,0.0543306629138773,0.0001283473281771,0.0136226615076457,nm0158402
180,4042,nm0445914,Hugh Kelley,writer,1.873761978692e-05,9.083572521334488e-07,0.0543005167975327,9.73802781808e-05,0.0136043857631881,nm0445914
181,11970,nm0801728,Stephen Sinclair,writer,1.6060816960220003e-05,9.282425365189976e-06,0.0542910592181653,5.09296866848309e-08,0.0135791133475443,nm0801728
182,3276,nm1482322,Shuichi Shigeno,writer,2.409122544033e-05,1.0785748392071098e-06,0.054147499533555,0.0001336050209995,0.0135765685887085,nm1482322
183,8933,nm0297132,Laura Fu,producer,1.338401413351e-05,9.0304708001909e-07,0.0542721539394095,1.2871957605837589e-05,0.0135748282395572,nm0297132
184,8404,nm0150929,Janet Chun,"writer,director",2.944483109374e-05,1.0554754860110772e-06,0.0541949193470491,1.6643789603298964e-05,0.013560515860808,nm0150929
185,4659,nm1713457,Peter Tsi,writer,2.409122544033e-05,4.881068188681189e-07,0.0540772201268368,7.846936108944e-05,0.0135450672050463,nm1713457
186,5234,nm0865807,Yasuyoshi Tokuma,producer,2.409122544033e-05,2.015149855759528e-06,0.0540438839265647,6.0958648009360006e-05,0.0135327372374675,nm0865807
187,4053,nm0155593,Lawrence Cheng,"producer,writer",3.7475239573850005e-05,6.301480535531716e-07,0.0539475792752889,9.681678648884e-05,0.0135206253623512,nm0155593
188,2997,nm1707265,Albert Lee,producer,6.156646501418001e-05,8.887068090507161e-07,0.0538412820266769,0.0001459664216072,0.0135124259050268,nm1707265
189,11697,nm8193720,Keng-Meng Lin,producer,1.6060816960220003e-05,4.813328322844493e-07,0.0540293122596632,4.04936767242838e-07,0.0135115648365557,nm8193720
190,2578,nm0874683,Kan-Cheung Tsang,writer,5.621285936077e-05,3.999117101556928e-06,0.0537638942123418,0.0001737731595524,0.0134994698370891,nm0874683
191,5847,nm0787810,Sai-Shing Shum,writer,2.141442261363e-05,4.813642050384474e-07,0.0539237294651323,5.0487807368160005e-05,0.0134990282648297,nm0787810
192,5191,nm0159201,Yuen Chor,"director,writer",4.282884522726e-05,1.5607508445941025e-06,0.0538750584123366,6.214509605524001e-05,0.0134953982761159,nm0159201
193,6667,nm1210422,Wai-Lun Ng,writer,3.479843674714e-05,5.18779980895721e-07,0.0539005911248022,3.5683984048354335e-05,0.0134928980813946,nm1210422
194,7855,nm0284566,Henry Fong,producer,2.141442261363e-05,1.1024547105164136e-06,0.0539043885942663,2.234263343605879e-05,0.0134873120262566,nm0284566
195,9569,nm1173525,Wing-Shing Ma,writer,1.6060816960220003e-05,4.89131875128315e-07,0.0539078413035958,8.641310786976323e-06,0.0134832581408045,nm1173525
196,9787,nm0530853,Fibe Ma,writer,2.141442261363e-05,9.71240446872517e-07,0.0538974845022798,7.408294300953445e-06,0.0134818196149103,nm0530853
197,1247,nm0151874,Yung-Hsiang Chang,writer,4.282884522726e-05,2.8227932931967315e-06,0.0534311017998285,0.0003420206069798,0.0134546935113322,nm0151874
198,9466,nm0156871,Chi-Ngai Lee,"producer,director,writer",3.2121633920440005e-05,6.896123750890654e-07,0.0537529060112919,9.258558607941836e-06,0.0134487439540488,nm0156871
199,3158,nm1001051,Ho-Cheung Pang,director,2.676802826703e-05,3.472901725453631e-07,0.0535603143793553,0.0001410163353948,0.0134321115082974,nm1001051
200,2726,nm1063017,Tak-Sam Leong,"producer,director,writer",3.7475239573850005e-05,2.599193624056716e-07,0.0534698000648026,0.0001640097974972,0.013417886255309,nm1063017
201,6094,nm0947799,Kwok-Fai Yeung,producer,2.409122544033e-05,4.190163754371216e-06,0.0535402114584525,4.527047091968e-05,0.0134034408296417,nm0947799
202,2645,nm0911117,Zhonglei Wang,producer,4.818245088066e-05,6.727102826151992e-07,0.053381961182291,0.0001706673570338,0.013400370925122,nm0911117
203,2788,nm0399065,Ying Wong,writer,2.676802826703e-05,4.035613804388698e-07,0.0533153423668256,0.0001597220982118,0.0133755590136712,nm0399065
204,1740,nm0864775,Johnnie To,"director,producer",7.495047914770001e-05,4.787513572012681e-07,0.0531386142364662,0.0002590112360689,0.01336826367576,nm0864775
205,3044,nm2774833,Edmond Wong,writer,4.282884522726e-05,9.36542707630356e-07,0.0532371006205365,0.0001434193352278,0.0133560713359248,nm2774833
206,2203,nm1004738,Tun-Fei Mou,director,6.692007066759e-05,1.6088032589046823e-06,0.0531241912576928,0.0002058285455539,0.0133496371692933,nm1004738
207,5621,nm3018849,Frankie Tam,writer,2.944483109374e-05,3.258265352146094e-07,0.0532485527189902,5.659482866056e-05,0.0133337295513199,nm3018849
208,2575,nm0284011,Clarence Fok,director,2.944483109374e-05,2.813518517043786e-07,0.0531255325998447,0.0001740511005446,0.0133323274708336,nm0284011
209,10821,nm2597943,Koon-Nam Lui,writer,2.141442261363e-05,3.587632706107461e-07,0.0532984604862355,2.722020329256565e-06,0.0133307389231122,nm2597943
210,6398,nm0833298,Keith W. Strandberg,writer,2.141442261363e-05,4.077199236219692e-07,0.0532495634348189,3.99581183493956e-05,0.0133278359239263,nm0833298
211,3192,nm1622192,Cary Cheng,"writer,producer",1.873761978692e-05,2.542536028004422e-07,0.0531201676376098,0.0001390586964693,0.0133195545518672,nm1622192
212,4664,nm2734866,Mark Wu,writer,2.141442261363e-05,5.216182758399744e-07,0.0531319049001906,7.823722671236e-05,0.0133080195419481,nm2734866
213,3599,nm0843867,Yeung-Ping Sze,writer,2.409122544033e-05,2.599768300279125e-07,0.0529857276865253,0.0001161745212616,0.0132815633525143,nm0843867
214,3680,nm0632354,Nonzee Nimibutr,producer,2.409122544033e-05,5.134051619904402e-07,0.0529870620455189,0.0001140535321383,0.0132814300520649,nm0632354
215,9979,nm0838936,Chung Sun,director,2.944483109374e-05,1.512153790287451e-06,0.0530829780255821,6.506331748600757e-06,0.0132801103355536,nm0838936
216,10341,nm1048875,Carl Chang,producer,2.141442261363e-05,8.659988921508061e-07,0.0530565414462859,4.725507035993671e-06,0.0132708868437069,nm1048875
217,8379,nm1125509,Sunny Chan,writer,2.141442261363e-05,3.510207097301193e-07,0.0530344753706842,1.6905186356399247e-05,0.013268286500091,nm1125509
218,8013,nm1210118,Ho-Leung Lau,writer,4.550564805396e-05,4.2880848038519234e-07,0.0529314096678029,2.086988782379527e-05,0.0132495535030402,nm1210118
219,11709,nm0165560,Paul B. Clay,writer,1.873761978692e-05,5.633037802932658e-07,0.0529610541617111,3.893510830130481e-07,0.0132451861090903,nm0165560
220,5804,nm0559657,Jun'ichi Matsushita,producer,2.409122544033e-05,2.1168521256977107e-07,0.0528948162300769,5.162610980876e-05,0.0132426863126346,nm0559657
221,2150,nm0155568,Kang Cheng,"director,writer",4.015204240055001e-05,1.3132710991933946e-06,0.0527023726775751,0.0002129741514976,0.0132392030356431,nm0155568
222,3107,nm2581373,Yao Meng,writer,1.873761978692e-05,8.85995495345202e-07,0.0527340739487584,0.0001425618325735,0.0132240648491535,nm2581373
223,8010,nm0492288,Alex Law,"writer,director",2.676802826703e-05,4.037064593918153e-07,0.0528327233692615,2.0894262348426783e-05,0.0132201973415841,nm0492288
224,4403,nm1098030,Ming Beaver Kwei,"writer,producer",2.141442261363e-05,8.865841230609046e-07,0.0527334131166235,8.554319866348001e-05,0.0132103143305059,nm1098030
225,8491,nm0481681,David Lai,"director,writer",1.873761978692e-05,3.204830017160072e-07,0.0528032223253946,1.5840018209750576e-05,0.0132095301115982,nm0481681
226,459,nm0061792,Godfrey Ho,"director,writer",6.156646501418001e-05,3.111966051633955e-07,0.0520485593602928,0.000713786559648,0.01320605589539,nm0061792
227,7151,nm0811237,Amy Snow,"director,writer",1.6060816960220003e-05,8.854354286229483e-07,0.0527327523010507,2.8516432594282457e-05,0.0131945537465084,nm0811237
228,9620,nm0516343,Lu Tung,writer,1.873761978692e-05,5.406722661045288e-07,0.0527492776604346,8.297437383657396e-06,0.0131942133474678,nm0516343
229,5179,nm0950680,Feng Yueh,director,1.6060816960220003e-05,1.1176168274319951e-06,0.0526964329319833,6.232884734068e-05,0.0131939850532779,nm0950680
230,6075,nm0298676,Min-Hun Fung,writer,3.2121633920440005e-05,3.83600051095279e-06,0.0526842276585622,4.56243446502e-05,0.0131914524094109,nm0298676
231,10096,nm0398739,Shan Hua,director,3.2121633920440005e-05,1.4724672597378517e-06,0.0527211907088626,5.930962625353767e-06,0.013190178943167,nm0398739
232,6706,nm0519731,Lung Hsiao,"writer,director",2.676802826703e-05,3.0499178662024824e-07,0.0526944533142996,3.5169576544670846e-05,0.0131891739777244,nm0519731
233,5809,nm3575227,Yeuk-Kwong Yuen,writer,2.141442261363e-05,2.482628368308389e-07,0.0526555510370069,5.148375161284e-05,0.0131821743685175,nm3575227
234,11988,nm2060068,Wing-Fai Wong,writer,1.338401413351e-05,3.466490548869967e-07,0.0526796109212453,3.2760205135356645e-08,0.0131733435861597,nm2060068
235,3065,nm0947445,Hsin-Yen Chang,director,2.141442261363e-05,2.2187676954366747e-07,0.0525227940763484,0.0001425679316928,0.0131717495768561,nm0947445
236,2447,nm0943177,Tian-Ming Wu,"producer,director",3.7475239573850005e-05,4.927935298964538e-07,0.0524583011294223,0.0001840649876514,0.0131700835375443,nm0943177
237,11140,nm3332524,Man-Lung Ho,writer,2.141442261363e-05,4.266185024569625e-07,0.0526450111655313,1.6973776063848648e-06,0.0131671373960634,nm3332524
238,8632,nm0948145,Wai-Man Yip,director,1.6060816960220003e-05,2.515512522885076e-07,0.0526176930290715,1.455123196636299e-05,0.0131621391573126,nm0948145
239,8924,nm5108115,Alex Dong,producer,2.141442261363e-05,2.592865366200923e-07,0.0525835030677146,1.2906480327102706e-05,0.013154520814298,nm5108115
240,11934,nm0498462,Yung-Chang Li,writer,1.6060816960220003e-05,1.152955551388982e-06,0.052579232446413,7.456290850329088e-08,0.0131491301954582,nm0498462
241,5294,nm0950710,Brandy Yuen,"producer,director,writer",2.141442261363e-05,2.300229264882447e-07,0.0524730190596729,5.915858013632e-05,0.0131384555213373,nm0950710
242,5254,nm0297133,Li Fu,writer,2.141442261363e-05,2.251331771437819e-07,0.0524641873106509,6.0570695468e-05,0.0131365993904774,nm0297133
243,5916,nm0477269,Abe Kwong,"writer,director,producer",5.621285936077e-05,3.839115650993464e-07,0.0524197466273029,4.890734135692e-05,0.0131313126848964,nm0477269
244,5849,nm0946995,Patrick Kong,"director,writer",2.409122544033e-05,2.51393270798423e-07,0.0524403237564723,5.04351856106e-05,0.0131287753901985,nm0946995
245,6210,nm0368478,Kirk Hassig,producer,1.6060816960220003e-05,3.086512966947177e-07,0.0524445718416231,4.3008823897840006e-05,0.0131259875334444,nm0368478
246,8825,nm3144179,Peace Group,writer,1.6060816960220003e-05,2.287631968824469e-07,0.0524605900429473,1.3539038429893542e-05,0.0131226046653835,nm3144179
247,1276,nm2898643,Junli Guo,writer,4.818245088066e-05,2.9191546381927545e-07,0.0521055955225913,0.0003344651901178,0.0131221337697634,nm2898643
248,3525,nm0947318,Yun Chiao Yeh,writer,2.409122544033e-05,2.1728460146222706e-07,0.0523349957093287,0.0001197787086446,0.0131197707320038,nm0947318
249,4023,nm0150894,Frankie Chan,"director,writer",2.944483109374e-05,6.991513115130132e-07,0.0523083233890214,9.850407056e-05,0.0131092428604966,nm0150894
250,6849,nm0000329,Jackie Chan,producer,2.944483109374e-05,2.9702133472044426e-07,0.052330114593761,3.2635404391755334e-05,0.0130981229626453,nm0000329
251,6773,nm0040575,David Atkins,"writer,director",1.6060816960220003e-05,3.465212568604231e-07,0.0522193956691692,3.401268206357955e-05,0.0130674539223624,nm0040575
252,11428,nm1852282,Paco Wong,producer,1.338401413351e-05,2.5665297582771e-07,0.0522550602260027,9.457521351446054e-07,0.0130674116613117,nm1852282
253,8050,nm4886061,Joyce Chan,writer,2.141442261363e-05,3.019325096929821e-07,0.0521828090995331,2.045130777438179e-05,0.0130562441906077,nm4886061
254,3889,nm5335213,Tai-lee Chan,writer,4.550564805396e-05,7.95701358624713e-07,0.0520434097022539,0.0001043302523996,0.0130485103260165,nm5335213
255,5639,nm1110912,Soi Cheang,director,2.944483109374e-05,5.155931740593161e-07,0.0520640144508849,5.605085105064e-05,0.0130375064315508,nm1110912
256,8944,nm0851042,Hong Tat Cheung,producer,1.873761978692e-05,3.748326701560941e-07,0.0520810901125013,1.2795399040303806e-05,0.0130282494909996,nm0851042
257,7930,nm0690931,Yuen-Leung Poon,writer,1.873761978692e-05,7.739590583731985e-07,0.0520208919244676,2.163726756975917e-05,0.0130155101927206,nm0690931
258,8251,nm0516352,Yiu Fai Lo,writer,2.409122544033e-05,2.524721641350235e-07,0.0519592287793945,1.8212339325858567e-05,0.0130004462040812,nm0516352
259,8974,nm0789966,Sandy Shaw,writer,2.676802826703e-05,3.979658988129778e-07,0.0519082745349582,1.2569858170025748e-05,0.0129870025968235,nm0789966
260,5606,nm1056267,Katsuya Terada,writer,1.873761978692e-05,2.734521777566252e-07,0.0518711633754899,5.6862735277200005e-05,0.0129867592956829,nm1056267
261,11630,nm0513402,Wang Fung Lip,writer,1.6060816960220003e-05,2.542440566369941e-07,0.0519153188496983,5.241259191968815e-07,0.0129830395091585,nm0513402
262,6802,nm1205568,Barbara Wong Chun-Chun,director,2.141442261363e-05,7.412362983221857e-07,0.0518641310376277,3.3422551685909886e-05,0.0129799273120563,nm1205568
263,4291,nm2781586,Elliott J. Brown,writer,1.873761978692e-05,3.504736152527472e-07,0.0518085787451984,8.73585254908e-05,0.0129787563410228,nm2781586
264,6052,nm0157714,Andy Wing-Keung Chin,director,2.141442261363e-05,2.3337823342489403e-07,0.0518411294395919,4.617491433824e-05,0.0129772380386943,nm0157714
265,6748,nm0002254,King Hu,director,1.6060816960220003e-05,7.787476387836354e-07,0.0518334667734187,3.437128853126702e-05,0.0129711694066372,nm0002254
266,2772,nm0403230,Xin Huo,writer,2.944483109374e-05,3.485679967516595e-07,0.0516635564504247,0.0001605047428112,0.0129634636480816,nm0403230
267,11995,nm4221145,Maria Wong,writer,1.338401413351e-05,2.371901435196468e-07,0.0517671517671517,2.9353070145924974e-08,0.0129452005811247,nm4221145
268,10804,nm0482592,Dante Lam,director,2.141442261363e-05,2.4347694358902897e-07,0.0517203871562451,2.794151632663106e-06,0.0129362098018587,nm0482592
269,909,nm0497010,Choon-yeon Lee,producer,3.479843674714e-05,9.159513153575557e-08,0.051249543295579,0.0004373771800316,0.0129304526268723,nm0497010
270,7639,nm0523760,Wei Lu,writer,2.141442261363e-05,4.386404423834594e-07,0.0516407323777734,2.476047801613872e-05,0.0129218364797113,nm0523760
271,5090,nm0156434,Alfred Cheung,"director,writer",2.676802826703e-05,2.3191340969362826e-07,0.0515907168340137,6.496053456387999e-05,0.0129206693275635,nm0156434
272,2588,nm0497379,Han Hsiang Li,"director,writer",3.7475239573850005e-05,1.1090789731940014e-06,0.0514205066168114,0.0001731893306352,0.0129080700664984,nm0497379
273,2710,nm0041229,Yang-Ming Tsai,director,3.7475239573850005e-05,3.0763692445923737e-07,0.0514245910754547,0.0001652562821656,0.0129069075585296,nm0041229
274,9697,nm0465033,Ivy Kong,producer,1.6060816960220003e-05,1.2750306770533765e-07,0.0515904005884696,7.832190127108939e-06,0.0129036052746561,nm0465033
275,11451,nm0158409,Leung Chun 'Samson' Chiu,"director,writer",2.141442261363e-05,2.559002451924621e-07,0.051579650546366,8.969537800987295e-07,0.0129005544557512,nm0158409
276,12142,nm0482673,Oi-Wah Lam,writer,1.6060816960220003e-05,2.3725357181197573e-07,0.0515265983824852,5.082599471408128e-10,0.0128857242403193,nm0482673
277,7316,nm0134867,Kin-Nam Cho,director,1.070721130681e-05,1.2352247992688884e-06,0.0514931811090104,2.851643259428245e-05,0.0128834099944277,nm0134867
278,8145,nm2216880,Kwok-Ming Cheung,"director,writer",2.409122544033e-05,3.75805861875932e-07,0.0514673597309279,1.9150515326698988e-05,0.0128777443193892,nm2216880
279,6723,nm0150807,Billy Chan,"producer,director",2.141442261363e-05,2.812056443856028e-07,0.0514494259759631,3.492222571062525e-05,0.0128765109574829,nm0150807
280,8950,nm1531337,Shu-Mei Chin,writer,1.873761978692e-05,4.140480193740832e-07,0.0514201924545593,1.2752266603346444e-05,0.0128630240972422,nm1531337
281,11148,nm2150561,Yung-Feng Lin,producer,8.030408480111355e-06,2.833088735641526e-07,0.0514277334082895,1.6785416403331698e-06,0.0128594314168208,nm2150561
282,11873,nm2259114,Thomas Pang,writer,1.6060816960220003e-05,3.514007502101036e-07,0.0514205066168114,1.395825932067534e-07,0.0128592646042787,nm2259114
283,9418,nm0161020,Catherine Hun,producer,3.7475239573850005e-05,3.128214912898659e-07,0.0513727979685764,9.49319547253641e-06,0.0128550198062785,nm0161020
284,9002,nm0159483,Matt Chow,"writer,director",1.6060816960220003e-05,1.9927569242427506e-07,0.0513546166800907,1.2291037064422849e-05,0.0128457919524519,nm0159483
285,10179,nm0387306,Ivy Ho,"writer,director",1.070721130681e-05,1.8257621266088505e-07,0.0513546166800907,5.386873334344972e-06,0.0128427233352361,nm0387306
286,5638,nm0155179,Chi-Hwa Chen,director,2.141442261363e-05,2.3977235999616725e-07,0.051277645768598,5.607597370096e-05,0.0128388439843181,nm0155179
287,11639,nm0843865,Mei-Yee Sze,writer,2.141442261363e-05,3.7600440384048826e-07,0.0512632784329012,5.081488238444197e-07,0.0128213942521856,nm0843865
288,4188,nm1429767,Tin-Shing Yip,writer,4.282884522726e-05,1.7005574321707373e-07,0.0511492506472511,9.147042546372e-05,0.0128209299934213,nm1429767
289,10405,nm0401206,Sharon Hui,writer,1.6060816960220003e-05,2.018449784411753e-07,0.0512554734745829,4.431380893929858e-06,0.0128190418793538,nm0401206
290,11949,nm0516314,Kin Lo,writer,1.6060816960220003e-05,5.082028883662893e-07,0.0512567221081992,5.993911815906217e-08,0.0128183377667915,nm0516314
291,10264,nm0801863,Man Sing So,writer,2.141442261363e-05,2.452382753302733e-07,0.0512401826484018,5.072355733345129e-06,0.012816728666256,nm0801863
292,2617,nm0156994,Peggy Chiao,"writer,producer",2.944483109374e-05,2.2679962882673467e-07,0.0510648367250355,0.0001710772486478,0.0128163964011014,nm0156994
293,6930,nm3020927,Fung Lam,writer,2.141442261363e-05,3.214368279501343e-07,0.0511794216911429,3.1370537974234834e-05,0.0128081320221396,nm3020927
294,7387,nm0549366,Yves Marmion,producer,2.141442261363e-05,4.805758869560596e-07,0.05114241267835,2.8333130011453505e-05,0.0127981602017155,nm0549366
295,2320,nm0874639,Sung-Lin Tsai,producer,1.873761978692e-05,3.067794435921862e-07,0.0509661908885565,0.0001948104110192,0.0127950114247015,nm0874639
296,10786,nm0939381,Wah-Kei Wong,director,1.070721130681e-05,1.44916441742004e-07,0.0511551576375339,2.866147136701357e-06,0.0127922189781048,nm0939381
297,5641,nm0477102,Stanley Kwan,"director,producer",2.676802826703e-05,2.3069851752855482e-07,0.0510654563988059,5.601871087644001e-05,0.0127871184591167,nm0477102
298,5875,nm1523673,Shu-Kai Chung,director,3.7475239573850005e-05,1.5845834266021837e-07,0.0509995455234055,4.988339475908e-05,0.0127717656540202,nm1523673
299,7490,nm0538353,Karl Maka,"producer,director",1.873761978692e-05,2.1518135335969522e-07,0.0510341816594204,2.6926496733348704e-05,0.0127700152393235,nm0538353
300,6683,nm0948159,Wilson Yip,director,2.409122544033e-05,7.489417127116354e-07,0.0509896581181046,3.547515186202792e-05,0.0127624933592799,nm0948159
301,6787,nm3220563,Ping Ran,writer,2.141442261363e-05,4.562286813512765e-07,0.0509745254563734,3.380133446883004e-05,0.0127575493605343,nm3220563
302,7892,nm0514936,Heng Liu,writer,2.676802826703e-05,4.586352462895498e-07,0.0509587846715549,2.204159702198527e-05,0.0127520132330225,nm0514936
303,12181,nm4183613,Lai-Yin Leung,writer,1.6060816960220003e-05,7.443013189460246e-07,0.0509874957592206,2.0330397885632523e-10,0.0127510752702009,nm4183613
304,5658,nm0947304,I. Fang Yeh,writer,1.070721130681e-05,7.646670569819153e-07,0.050872537582282,5.569453646928001e-05,0.0127349259992787,nm0947304
305,2350,nm0996614,Chak Wong,writer,1.873761978692e-05,8.647416496581701e-07,0.0507183319272025,0.0001920172366944,0.0127324878813333,nm0996614
306,6965,nm0212933,Rod Dean,"writer,producer",2.141442261363e-05,2.3259544713091125e-07,0.0508749977331664,3.0928449415676995e-05,0.0127318933001607,nm0212933
307,12034,nm0157713,Amy Chin,"writer,producer",1.338401413351e-05,1.8207595890743857e-07,0.0508980732247178,7.940498630141569e-09,0.0127279118138272,nm0157713
308,6943,nm1291180,Biao Cao,producer,1.6060816960220003e-05,1.461749274552525e-07,0.050843341468719,3.11962529041756e-05,0.0127226861783777,nm1291180
309,2973,nm0939351,Taylor Wong,director,2.944483109374e-05,1.88619150740228e-07,0.0507048872180451,0.0001478817537839,0.0127206006055183,nm0939351
310,3327,nm0946883,Nai-Hoi Yau,"writer,director",5.353605653407e-05,1.974546419282329e-07,0.0506780191724071,0.0001301166654907,0.0127154673372684,nm0946883
311,1357,nm1038457,Chul Shin,producer,1.338401413351e-05,1.2224307390535616e-07,0.0504399002732895,0.000318663312865,0.0126930174608405,nm1038457
312,8927,nm0477231,Phillip Chung-Fung Kwok,"writer,director",2.141442261363e-05,2.079540240728618e-07,0.0507372888508421,1.2889505588596837e-05,0.0126929501832671,nm0477231
313,6887,nm0659015,Lei Pan,"director,writer",1.070721130681e-05,7.848640192161423e-07,0.0507113031217801,3.199721825899942e-05,0.0126886981038412,nm0659015
314,5571,nm1877613,Ying Chang,producer,1.070721130681e-05,2.3002173941502266e-07,0.0506588015770307,5.703083214876001e-05,0.0126816924105564,nm1877613
315,11813,nm0791528,Chiang Shen,writer,1.070721130681e-05,9.33035395409724e-07,0.0506929762743716,2.086726106490304e-07,0.0126762062984211,nm0791528
316,11812,nm7363534,Buxiaosheng Pingjiang,writer,1.070721130681e-05,9.33035395409724e-07,0.0506929762743716,2.086726106490304e-07,0.0126762062984211,nm7363534
317,11811,nm0398816,Teng-Hung Hsu,director,1.070721130681e-05,9.33035395409724e-07,0.0506929762743716,2.086726106490304e-07,0.0126762062984211,nm0398816
318,3635,nm0498478,Eugene Lee,producer,2.409122544033e-05,1.7059131811014037e-07,0.0505413731601419,0.0001140849843199,0.012669929990305,nm0498478
319,4374,nm0482595,David Lam,producer,1.6060816960220003e-05,1.9077478649931595e-07,0.0505589830773204,8.554319866348001e-05,0.0126651944669326,nm0482595
320,11885,nm1471273,Gwing-Gai Lee,writer,1.070721130681e-05,2.310944721059494e-07,0.0506286319284863,1.318121556120929e-07,0.0126599255116052,nm1471273
321,4243,nm0938965,Cheuk-Hon Wong,producer,1.338401413351e-05,2.683427323898979e-07,0.0505155876739133,8.923172380000001e-05,0.0126546179386448,nm0938965
322,2693,nm2797918,Kang-Nien Li,writer,2.141442261363e-05,7.787989888265248e-07,0.0503912775346222,0.000167141166743,0.0126451529807419,nm2797918
323,7324,nm1906532,Yu-Hsin Chen,director,1.070721130681e-05,8.446632242650875e-07,0.0505371243282192,2.851643259428245e-05,0.0126442981588361,nm1906532
324,3307,nm0788243,Shan-Hsi Ting,"director,writer",2.409122544033e-05,7.653522291909517e-07,0.0503900707096712,0.0001312808388992,0.01263655203156,nm0788243
325,6894,nm1212034,Brian Tse,"writer,director",1.070721130681e-05,1.4344627032133526e-07,0.0504916459189489,3.18151684653112e-05,0.0126335779362478,nm1212034
326,9335,nm0155531,Cheng Ah,writer,1.6060816960220003e-05,1.1808337780042245e-07,0.0504958871069352,1.004401974572374e-05,0.0126305275067547,nm0155531
327,1041,nm0438071,Phillip Ko,"director,producer",2.944483109374e-05,9.24611714815052e-08,0.0499890117069867,0.000394084177756,0.0126031582942519,nm0438071
328,3805,nm0158393,Fu-Sheng Chiu,producer,3.2121633920440005e-05,3.883841140474169e-07,0.0502240814451015,0.0001085361719594,0.0125912819087738,nm0158393
329,815,nm1988327,Tung-Min Chen,"director,writer",3.479843674714e-05,1.4656759544550297e-07,0.0498339106492583,0.0004763793180221,0.0125863087429057,nm1988327
330,5948,nm0862514,Zhuangzhuang Tian,director,2.409122544033e-05,1.1253519853310718e-07,0.0501761728461304,4.815471213656e-05,0.0125621328297264,nm0862514
331,10088,nm3215748,Chia Yeh,writer,1.6060816960220003e-05,1.644367622967427e-07,0.0501989180290712,5.973508325305671e-06,0.0125552791977797,nm3215748
332,3896,nm0117745,Wancang Bu,director,2.944483109374e-05,1.3089785046086409e-06,0.0500139650694984,0.0001039778278252,0.0125371741767305,nm0117745
333,5155,nm0644884,Jeong-wan Oh,producer,1.6060816960220003e-05,1.630480807741511e-07,0.0500508465504629,6.298849227412e-05,0.0125325147269445,nm0644884
334,8376,nm0848376,Patrick Tam,director,1.6060816960220003e-05,1.646398442762651e-07,0.0500568002712138,1.6907447844573166e-05,0.0125224832939657,nm0848376
335,5522,nm0345157,Wen-Chung Ku,director,1.873761978692e-05,7.209211870935417e-07,0.0500127762492497,5.703083214876001e-05,0.0125223164055931,nm0345157
336,10110,nm0538332,Johnny Mak,"director,producer",2.409122544033e-05,1.687486726205475e-07,0.0500523348478721,5.8293767313852365e-06,0.0125206060496791,nm0538332
337,3535,nm0946875,Herman Yau,"director,producer",4.818245088066e-05,1.0950442815401101e-07,0.0498856025131883,0.0001190123249136,0.0125132266983527,nm0946875
338,8722,nm0270502,Mu Fei,"writer,director",1.6060816960220003e-05,9.969643674780101e-08,0.049995841699438,1.4257708037194088e-05,0.012506564980218,nm0270502
339,8721,nm0508525,Tianji Li,writer,1.6060816960220003e-05,9.969643674780101e-08,0.049995841699438,1.4257708037194088e-05,0.012506564980218,nm0508525
340,5434,nm0492305,Chi-Leung Law,"director,writer",1.873761978692e-05,1.2862797366523528e-07,0.0499137087447735,5.703083214876001e-05,0.0124974014561707,nm0492305
341,8483,nm2196814,Fire Lee,"director,writer",1.338401413351e-05,7.180901956003789e-08,0.0499400685947568,1.588111634742736e-05,0.0124923513835643,nm2196814
342,2579,nm0160883,T'ien-wen Chu,writer,5.353605653407e-05,7.70248857482813e-08,0.0496788893348759,0.0001736416875122,0.012476536025952,nm0160883
343,11391,nm1050347,Ming Pao,producer,1.070721130681e-05,1.1185756069623797e-07,0.0498918127441623,1.0006339706072089e-06,0.0124759081117501,nm1050347
344,1589,nm0396284,Hsiao-Hsien Hou,"director,writer",6.424326784089e-05,7.397638120742105e-08,0.0495245380722607,0.0002806344324356,0.0124673724372296,nm0396284
345,4815,nm2279703,Wang Zhang,producer,1.873761978692e-05,7.957788259727013e-07,0.0497334924893337,7.31479533206e-05,0.0124565434603168,nm2279703
346,11677,nm3029976,Min-suk Kim,"director,writer",8.030408480111355e-06,1.5853476608586265e-07,0.0497908667640846,4.3996483069211705e-07,0.0124498739180403,nm3029976
347,1394,nm1030817,Eun Lee,producer,5.35360565340757e-06,1.501955136699123e-07,0.049458182501998,0.0003135689413487,0.0124443138111284,nm1030817
348,11696,nm1358351,John Au,writer,1.873761978692e-05,1.139003087887631e-07,0.0497431926852765,4.063765753857886e-07,0.0124406126454869,nm1358351
