,nconst,name,roles,Degree centrality,Eigenvector centrality,Closeness centrality,Beetwenness centrality,Betwenness centrality,CineMAC rank
11960,nm0807667,Charles Henry Smith,writer,1.8737619786920002e-05,0.0003965797265434001,0.05629452251794277,1.4059732463701085e-07,5.623892985480434e-08,0.014177495115399431
8187,nm0838032,Debra Sullivan,writer,2.141442261363e-05,9.480425790574171e-07,0.05664041994750654,4.701058831347309e-05,1.880423532538924e-05,0.014177448250253176
5184,nm0916675,Marco Weber,producer,2.676802826703e-05,1.8025716172780434e-06,0.0565224983210208,0.0001555633417376,6.222533669504001e-05,0.014176658065660677
2573,nm0124834,William Butler,"director,writer",3.479843674714e-05,1.2869976283796412e-06,0.05622870428519889,0.0004352891551511,0.00017411566206044,0.014175019718681377
6192,nm0640334,Gavin O'Connor,director,2.141442261363e-05,3.678232470846836e-06,0.05656466539865178,0.0001085364162257,4.341456649028001e-05,0.014174573617490489
10713,nm0941269,Bernard Woolner,producer,1.070721130681e-05,9.137207505868001e-05,0.056584060562868924,7.977611384445215e-06,3.1910445537780863e-06,0.014173529365154714
6728,nm0845973,Sylvio Tabet,"director,producer",1.8737619786920002e-05,8.336578445183531e-06,0.05657417117044446,8.698919383363175e-05,3.4795677533452704e-05,0.014172058640627549
3510,nm0401176,Ann Hui,"writer,director,producer",4.550564805396e-05,9.077196558821057e-07,0.05634012129975498,0.0003014368667264,0.00012057474669056,0.014171992883547806
5175,nm0919218,Burt Weissbourd,producer,2.141442261363e-05,4.679308795080427e-06,0.056503904020839324,0.0001560086481014,6.240345924056e-05,0.014171501600087358
10791,nm0399726,Norman Hudis,writer,1.338401413351e-05,0.00011929150898346,0.0565460433491447,7.069083005580265e-06,2.8276332022321063e-06,0.014171446988816814
6911,nm2285209,Anthony Fankhauser,"director,writer",1.6060816960220003e-05,2.8117162599305757e-06,0.05658634322136459,7.895540707259456e-05,3.158216282903783e-05,0.014171042790414335
9445,nm0213362,Billy DeBeck,writer,2.676802826703e-05,0.00036786807616420004,0.05626591968123867,2.341879677626047e-05,9.36751871050419e-06,0.01417099364561154
393,nm1158253,Hiroshi Saitô,writer,5.8889662187480005e-05,5.843873329024744e-07,0.054607388951609756,0.0020166790172157,0.0008066716068862801,0.01417088550458646
6851,nm0954034,Kristi Zea,producer,1.8737619786920002e-05,3.5638655535474803e-06,0.056578735075830895,8.150497469934204e-05,3.2601989879736815e-05,0.014170635383967676
9284,nm0027465,Stephen Milburn Anderson,director,2.141442261363e-05,4.376456102624618e-06,0.05662936771206912,2.592557169568435e-05,1.0370228678273741e-05,0.014170271040620266
2823,nm0599779,Florence Montgomery,writer,1.6060816960220003e-05,4.6380334410078545e-06,0.05626817674312875,0.0003917166916537,0.00015668667666148,0.01417014807129592
3338,nm0548375,Tony Markes,"producer,director,writer",2.141442261363e-05,1.5502131926603905e-06,0.056329939963455984,0.0003242557002499,0.00012970228009996,0.014169290074878044
7470,nm0277446,Randy Finch,producer,1.6060816960220003e-05,3.3371013698304633e-06,0.05658824557746743,6.791974815883841e-05,2.7167899263535367e-05,0.01416889081098908
7830,nm0185714,William James Craft,director,2.141442261363e-05,0.00029906887649968,0.056297911621871095,5.647949389401553e-05,2.2591797557606212e-05,0.014168718603719604
6901,nm0809995,Stacey Smith,producer,1.338401413351e-05,4.8683920326627065e-06,0.05657721369222081,7.917982998622562e-05,3.1671931994490245e-05,0.014168661482093302
9203,nm0355077,Alex Haley,writer,1.6060816960220003e-05,1.0395984606955854e-05,0.056617558022199775,2.7327805632744592e-05,1.0931122253097837e-05,0.014167835657349923
2668,nm0756828,Buichi Saitô,director,4.550564805396e-05,3.6751255855170257e-06,0.05619866718305532,0.0004231985524169,0.00016927942096676,0.014167761627277923
8400,nm0780601,Jack Seaman,"producer,writer",1.338401413351e-05,4.2301062360620005e-05,0.056573030309141126,4.1742023456134056e-05,1.6696809382453625e-05,0.014167614352272848
11380,nm0848979,Fumio Tanaka,producer,1.8737619786920002e-05,1.9790329712384706e-05,0.05662479563482719,2.534896567640288e-06,1.0139586270561152e-06,0.014166464620223532
10423,nm0505354,Joseph Levering,"writer,director",1.8737619786920002e-05,0.0002432587641936,0.05639221677253356,1.0850615477385055e-05,4.340246190954022e-06,0.014166265942997866
2367,nm0032929,Hiroshi Aramata,writer,2.9444831093740002e-05,7.025208556634325e-07,0.05615666911323144,0.0004769238216108,0.00019076952864432,0.014165935071697909
6546,nm1823479,Evan Law,writer,2.141442261363e-05,2.398578356596362e-06,0.056542244437278295,9.440668575287848e-05,3.7762674301151396e-05,0.01416511603100035
6545,nm1720703,Chad Law,writer,2.141442261363e-05,2.398578356596362e-06,0.056542244437278295,9.440668575287848e-05,3.7762674301151396e-05,0.01416511603100035
4834,nm0525141,John Luessenhop,director,2.676802826703e-05,9.176739903816037e-07,0.05645122343850609,0.0001814400722226,7.257602888904e-05,0.014165087303246525
9841,nm0138927,Niki Caro,director,2.676802826703e-05,4.755890635448195e-06,0.056608037666050104,1.7913029715825472e-05,7.165211886330189e-06,0.014164368653667103
2564,nm0411151,Yôjirô Ishizaka,writer,8.565769045452e-05,1.964607821638269e-05,0.056112863114803256,0.0004370279150977,0.00017481116603908003,0.014163798699642965
5020,nm0916125,Harry S. Webb,"producer,director,writer",3.7475239573850005e-05,0.00025788820319232,0.05619303879871539,0.0001662729794468,6.650919177872e-05,0.01416366880523209
9170,nm0295149,Arthur Friedman,producer,1.8737619786920002e-05,3.067616198147741e-06,0.05660384972357853,2.7896392142298683e-05,1.1158556856919473e-05,0.014163387837926473
8136,nm1068047,Suzanne Lyons,producer,1.8737619786920002e-05,4.5941433624200785e-06,0.056581397694040136,4.8179585647740095e-05,1.927183425909604e-05,0.014163227260709304
8135,nm1071058,Kate Robbins,"producer,director",1.8737619786920002e-05,4.59414336242008e-06,0.056581397694040136,4.8179585647740095e-05,1.927183425909604e-05,0.014163227260709304
8989,nm0925493,T.H. White,writer,1.8737619786920002e-05,0.00014606851251784,0.056454631437023305,3.1085318725736014e-05,1.2434127490294407e-05,0.01416263072201345
4931,nm0432273,Max Julien,writer,1.338401413351e-05,9.213972344481463e-06,0.05645311672021625,0.0001732594899845,6.93037959938e-05,0.014162243549169685
10407,nm0198991,Mel Damski,director,1.338401413351e-05,5.434056887709262e-06,0.05661336867100314,1.1055956639136102e-05,4.422382655654441e-06,0.014160810674665875
7845,nm0526946,Ida Lupino,director,1.6060816960220003e-05,0.00010802090070802001,0.05646106989038118,5.604264353212939e-05,2.2417057412851758e-05,0.014160298562895388
7401,nm1231253,John Solomon,writer,2.141442261363e-05,4.657576187803948e-06,0.05654414382940413,7.042516677362502e-05,2.8170066709450013e-05,0.014160160248744795
915,nm0006683,Vince Jolivette,producer,5.621285936077e-05,4.908978758142714e-06,0.05548691644855253,0.001089848362857,0.00043593934514279996,0.01415947166238211
11757,nm0703528,Robert Quigley,writer,8.030408480111355e-06,0.00015088322948554,0.05647357225774848,7.162950079165766e-07,2.8651800316663066e-07,0.014158300547680512
11572,nm0336139,Walter Grauman,director,1.338401413351e-05,0.00018444740512878002,0.056433054393305426,1.5401134279044529e-06,6.160453711617812e-07,0.014158106481498905
2282,nm0231001,Larry Dolgin,writer,1.6060816960220003e-05,1.2560958196371682e-06,0.05610987032901096,0.000498930835811,0.00019957233432440003,0.014156529519400452
11744,nm0573865,Allen McNeil,writer,1.8737619786920002e-05,0.00032092967633542003,0.05628097018169172,7.949724306107522e-07,3.179889722443009e-07,0.014155358112561167
9560,nm0053419,Karen Barber,producer,1.8737619786920002e-05,6.708916409823129e-06,0.05657417117044446,2.1739534116199467e-05,8.695813646479787e-06,0.014155339310189351
7499,nm0276541,Christopher Figg,producer,1.6060816960220003e-05,1.4065576137492249e-06,0.056535787458435474,6.711135816613152e-05,2.684454326645261e-05,0.014155091547793893
8355,nm1297907,Stephen Alpert,producer,1.8737619786920002e-05,4.05617446533991e-06,0.05655478278399354,4.273506183668799e-05,1.7094024734675197e-05,0.014155077910020623
11398,nm0110797,Jack Broder,producer,1.6060816960220003e-05,0.00018004187945106,0.05641981350262448,2.459790780966036e-06,9.839163123864144e-07,0.014154593997454182
5224,nm0643860,Akira Oda,producer,3.479843674714e-05,5.744386356622502e-06,0.0564224611836636,0.0001530908793266,6.123635173064e-05,0.01415402372152349
4169,nm0909770,Matthew Jason Walsh,"writer,director",4.550564805396e-05,7.425873671950487e-06,0.05633182511847072,0.0002304623413141,9.218493652564001e-05,0.014153804745377684
11722,nm2950264,Dan Cohen,producer,2.4091225440330002e-05,6.3406456767446716e-06,0.05658368013769083,9.283410337758576e-07,3.7133641351034307e-07,0.014153760087460419
7996,nm0447190,John Kemeny,producer,1.8737619786920002e-05,2.1697580023329507e-06,0.0565414847161572,5.260712111825391e-05,2.1042848447301565e-05,0.014153749803766175
11001,nm0833691,Gene Stratton-Porter,writer,2.141442261363e-05,0.00038715804502434,0.056200918852502786,5.166463765860176e-06,2.0665855063440703e-06,0.014153664445976655
8163,nm0001115,Ossie Davis,director,1.6060816960220003e-05,3.572223619978e-05,0.0565133893798179,4.746596656610909e-05,1.898638662644364e-05,0.014153159599886
7584,nm0022737,Eric Alter,writer,2.676802826703e-05,3.076382137616531e-06,0.05651300990431425,6.375174284383953e-05,2.5500697137535816e-05,0.014151651514390686
11139,nm0635805,Frank Norris,writer,2.141442261363e-05,0.0003692373550636,0.056209176517731906,4.24462349511525e-06,1.6978493980461e-06,0.014151018229726062
4246,nm1040327,Yuet-Jan Hui,"producer,writer",5.0859253707369995e-05,1.5688701367251549e-06,0.05632880893100954,0.0002227798181859,8.911192727436e-05,0.014151004218259884
11926,nm0857230,Tiffany Thayer,writer,1.338401413351e-05,0.00036819202677450003,0.05622156756648428,2.201471398032804e-07,8.805885592131216e-08,0.014150840938633023
4993,nm0408937,Lloyd Ingraham,director,1.6060816960220003e-05,0.00034090311996756,0.05607734438506947,0.0001682281463065,6.72912585226e-05,0.014150634117075938
6997,nm1018725,Lou Pitt,producer,1.8737619786920002e-05,2.652147616777481e-06,0.056501248690888586,7.59354850257834e-05,3.037419401031336e-05,0.014149643485829517
10378,nm0172151,Arthur Greville Collins,director,1.6060816960220003e-05,0.00034309841525058003,0.05622795296632815,1.1396752918101476e-05,4.55870116724059e-06,0.014149627237864261
2893,nm0766263,Shinsuke Sato,director,3.7475239573850005e-05,8.373160175016982e-07,0.05617653537315525,0.000381890986276,0.00015275639451040003,0.01414918472875565
6705,nm0734175,Kerry Rock,producer,2.141442261363e-05,5.826307486138802e-06,0.05647849895313255,8.799998838953873e-05,3.5199995355815497e-05,0.014148434917905465
10311,nm0132185,Alex Campbell,producer,1.6060816960220003e-05,1.775393575488659e-06,0.05656352492069466,1.2197822460880612e-05,4.879128984352245e-06,0.014148389738422813
11830,nm0853775,Charles L. Tedford,writer,1.6060816960220003e-05,0.00034318281590066,0.05623358834730897,4.726231546314972e-07,1.890492618525989e-07,0.01414832615083112
11011,nm0923594,Leopold Wharton,director,2.676802826703e-05,0.00045148094454896,0.05610799999999998,5.130789015892964e-06,2.0523156063571856e-06,0.014147844940457965
11601,nm0894914,Ben Verschleiser,producer,1.6060816960220003e-05,0.0003183002320613,0.05625238111151955,1.4296164867084862e-06,5.718465946833946e-07,0.014147042944256944
5422,nm0805678,Ginger Sledge,producer,1.070721130681e-05,1.8913610120257458e-06,0.05643002735611221,0.0001425770803719,5.703083214876001e-05,0.014146300752200736
11783,nm0554157,Richard Martinsen,writer,1.338401413351e-05,0.00019634088417818,0.056368422110148864,6.035580060801999e-07,2.4142320243207995e-07,0.014144687641616659
8634,nm0600860,Roy Moore,writer,1.6060816960220003e-05,2.3560775020632498e-06,0.056519082123981754,3.6363706393463015e-05,1.4545482557385207e-05,0.014143465681209375
10514,nm0825407,Björn Stein,director,2.4091225440330002e-05,2.7958640674080547e-06,0.0565335088768128,9.856467770348132e-06,3.942587108139253e-06,0.01414256310852272
10513,nm0617523,Måns Mårlind,director,2.4091225440330002e-05,2.7958640674080547e-06,0.0565335088768128,9.856467770348132e-06,3.942587108139253e-06,0.01414256310852272
7549,nm1125967,Keita Genji,writer,2.676802826703e-05,7.602717412045552e-06,0.0564705408724008,6.519032432999457e-05,2.607612973199783e-05,0.014142525485602466
6105,nm0670339,Bob Peete,writer,1.6060816960220003e-05,2.205732518698e-05,0.05641905706796805,0.0001126729283247,4.506917132988e-05,0.014142462034609988
4687,nm0662180,Dave Parker,"director,writer",2.4091225440330002e-05,1.6099983392835255e-06,0.05634879719333952,0.0001934515913295,7.73806365318e-05,0.014141987502112159
9529,nm2214893,Melisa Wallack,"director,writer",2.141442261363e-05,1.70364110464934e-06,0.0565224983210208,2.217227837245738e-05,8.868911348982952e-06,0.014141947165777883
10334,nm0949625,Irwin Young,producer,1.070721130681e-05,6.291745110166214e-06,0.05653882585299984,1.1926104505712216e-05,4.770441802284887e-06,0.014141937728480632
11831,nm0396416,Emerson Hough,writer,1.070721130681e-05,0.0003797825840631,0.0561754104925911,4.722785677078385e-07,1.8891142708313541e-07,0.014141593141632179
9041,nm0671862,Roger Vadim,director,1.338401413351e-05,4.326666937695596e-06,0.056516045851044534,3.0135825162402927e-05,1.2054330064961172e-05,0.014140973089319536
10323,nm0386561,Peretz Hirschbein,writer,2.4091225440330002e-05,0.000178443974216,0.05634427030681992,1.208620001042804e-05,4.834480004171217e-06,0.014139722926621669
5625,nm0794626,Marc Shmuger,"writer,producer",1.8737619786920002e-05,1.3487736490180963e-05,0.05638277204242005,0.00014091704863,5.6366819452e-05,0.014138978611831788
7875,nm0047976,Jon Robin Baitz,writer,1.8737619786920002e-05,4.598160670021079e-06,0.05647622498691468,5.539164653231083e-05,2.2156658612924333e-05,0.014138738103475983
7494,nm0533815,Robert K. MacLean,producer,2.141442261363e-05,2.7990817547589793e-06,0.056462585034013586,6.719680148700697e-05,2.687872059480279e-05,0.014138498834967246
11251,nm0486244,Todd W. Langen,writer,1.8737619786920002e-05,2.5812306181271217e-06,0.056526674233825194,3.3888398023269283e-06,1.3555359209307713e-06,0.014137845481008141
4429,nm0951948,Natan Zahavi,producer,1.8737619786920002e-05,3.932718410713381e-06,0.056313732837298916,0.0002138579966587,8.554319866348001e-05,0.014137565293038811
4462,nm0430687,Robert L. Joseph,writer,1.6060816960220003e-05,0.00010639310496416001,0.05621180446557975,0.0002138579966587,8.554319866348001e-05,0.014137029096040707
10571,nm0568339,Matthew McDuffie,writer,1.8737619786920002e-05,2.818789105951852e-06,0.056514527836906796,9.259961447660336e-06,3.7039845790641345e-06,0.014136336051811832
11165,nm0923312,Joshua Wexler,writer,2.141442261363e-05,1.2972722516789415e-06,0.05651414834611407,4.084266876190917e-06,1.6337067504763667e-06,0.01413523607696389
5121,nm0251057,Jan Egleson,director,1.6060816960220003e-05,3.648811989443529e-06,0.05635407948039774,0.0001603130489587,6.412521958348001e-05,0.014133525539576525
9831,nm0195259,Carr D'Angelo,producer,1.338401413351e-05,3.962202149399955e-06,0.056494801071335074,1.8060804691870385e-05,7.224321876748154e-06,0.014132552023077463
8899,nm0166018,Brian Clemens,writer,2.141442261363e-05,3.836677031672e-05,0.05643759555805905,3.2605380935561914e-05,1.3042152374224766e-05,0.014132495532981239
9267,nm0318832,Jeff Gillen,"director,writer",1.338401413351e-05,3.2923504096652034e-06,0.056486080163225844,2.63622553356632e-05,1.054490213426528e-05,0.01413227969577617
9810,nm0441734,James C. Katz,producer,1.338401413351e-05,3.351539748255646e-06,0.05649290499268347,1.8297305413506545e-05,7.318922165402619e-06,0.014131984462994684
8929,nm2291162,Cody Ryder,producer,2.141442261363e-05,3.120169773651191e-06,0.05646902530176258,3.220667018222114e-05,1.2882668072888458e-05,0.01413144164108302
6375,nm0156451,Chi-Sing Cheung,writer,3.2121633920440005e-05,9.733653501660733e-07,0.056388816305199894,0.0001007713937813,4.0308557512520004e-05,0.01413067067456295
10499,nm0937149,H.C. Witwer,writer,1.338401413351e-05,0.00042054617126314,0.05607547622379018,9.9711366617873e-06,3.98845466471492e-06,0.014129844386462155
8267,nm0152788,Patricia Charbonnet,producer,1.070721130681e-05,2.32142756085461e-06,0.056460691117178635,4.528421931142757e-05,1.8113687724571028e-05,0.014129750993839433
7886,nm0910924,Hui-Ling Wang,writer,2.9444831093740002e-05,2.5687253898151826e-06,0.05643154083411558,5.516610784126037e-05,2.206644313650415e-05,0.014129680124610099
11056,nm0006805,Scott P. Levy,director,2.141442261363e-05,4.164205995134343e-06,0.05648797578377217,4.867881511919767e-06,1.9471526047679067e-06,0.014129605573473213
7142,nm0501964,Laurie Lennard,producer,1.070721130681e-05,2.4483256164002973e-06,0.05643381120334731,7.129108148570614e-05,2.8516432594282457e-05,0.014129564455439057
6622,nm0280179,Benedict Fitzgerald,writer,1.6060816960220003e-05,3.7255783099355296e-06,0.05640582274408878,9.11083800586188e-05,3.644335202344752e-05,0.014129179379854388
11199,nm0435788,Tom Kalin,"producer,writer,director",2.676802826703e-05,4.928754476524377e-06,0.05647243545010467,3.853756779209249e-06,1.5415027116836996e-06,0.014126996497406858
6657,nm0027044,Kurt Anderson,"producer,director",1.338401413351e-05,2.580963407949916e-06,0.056402042649010165,8.984141980566124e-05,3.5936567922264496e-05,0.014126962261589321
11593,nm0875509,Michio Tsuzuki,writer,1.8737619786920002e-05,2.325477137488e-05,0.0564603123490581,1.4521906728441226e-06,5.808762691376491e-07,0.014125939232723187
2744,nm0576987,Fernando Meirelles,director,3.479843674714e-05,4.5136449293143035e-06,0.05605194805194804,0.0004064253973216,0.00016257015892864,0.014124421382736525
10591,nm0369448,Andrew Hauptman,producer,1.6060816960220003e-05,2.611835987103789e-06,0.05646864642181398,9.142605468884044e-06,3.657042187553618e-06,0.014124115420057547
11751,nm0297735,Keisuke Fujikawa,writer,1.8737619786920002e-05,6.7561032019308524e-06,0.05647016197211448,7.698445969503967e-07,3.079378387801587e-07,0.01412410638492507
11595,nm0720000,Norman René,director,1.070721130681e-05,3.111714905168929e-06,0.05647660396856817,1.4495924415682272e-06,5.798369766272909e-07,0.01412296812180543
10792,nm0437419,Robert Kane,producer,1.338401413351e-05,0.00030294078599712006,0.0561622902138734,7.063611279772119e-06,2.825444511908848e-06,0.01412141965632095
7519,nm0424660,Bridget Johnson,producer,1.6060816960220003e-05,3.4372480006925794e-06,0.05639901893771862,6.66283732878317e-05,2.6651349315132683e-05,0.01412128634399184
5471,nm0169308,David Cohen,writer,1.8737619786920002e-05,1.4812771079263715e-06,0.05631938542663461,0.0001425770803719,5.703083214876001e-05,0.014120545350975339
11929,nm0454717,Frank King,writer,8.030408480111355e-06,0.00016504396818334,0.05630883484427789,1.9926650796548886e-07,7.970660318619555e-08,0.014120527121862328
4465,nm0444574,Chuck D. Keen,writer,1.8737619786920002e-05,0.00030657199082226,0.05594278231622607,0.0002138579966587,8.554319866348001e-05,0.014120487480873486
3397,nm0676336,Barbara Peeters,director,2.9444831093740002e-05,4.6845291144568906e-06,0.056131200896370484,0.0003157567678054,0.00012630270712216,0.014120271756096021
5267,nm0067112,Don Behrns,producer,1.6060816960220003e-05,1.3903836314764356e-06,0.05631184889299263,0.0001506661545493,6.026646181972e-05,0.014119991562033406
1585,nm0793710,Atsuyuki Shimoda,producer,6.156646501418001e-05,1.0771672290496813e-06,0.055706910246227155,0.0007037757843003,0.00028151031372012,0.014118332415692672
10263,nm0544147,John Mantley,writer,1.338401413351e-05,9.035203750122e-05,0.05635634362088937,1.2683743576140087e-05,5.073497430456035e-06,0.01411819085402506
414,nm0219045,Teng-Kuei Yang,producer,4.282884522726e-05,3.385453994922309e-07,0.05450871432179841,0.001920348733297,0.0007681394933188,0.01411805761143054
3198,nm0228690,A.J. Dix,producer,5.621285936077e-05,1.56260876767266e-06,0.05606539030336943,0.000346703332072,0.0001386813328288,0.014117467275892468
9673,nm0071843,John B. Bennett,producer,1.070721130681e-05,2.8329202523080004e-05,0.05640998143394304,1.9930934844291765e-05,7.972373937716706e-06,0.014117237195654306
9328,nm1715648,Richard Hutton,producer,2.4091225440330002e-05,2.822869010147938e-06,0.056416031532165595,2.5269826982907536e-05,1.0107930793163014e-05,0.014117053863399745
10294,nm0242637,John W. Dunn,writer,2.9444831093740002e-05,7.328779797586001e-05,0.05635294747837266,1.240270294896856e-05,4.961081179587424e-06,0.014117020702597809
10705,nm0633637,Maurice Noble,director,2.9444831093740002e-05,7.329483806862e-05,0.05635294747837266,8.025990677529744e-06,3.2103962710118978e-06,0.014115928284553138
11256,nm0496467,William J. Lederer,writer,1.338401413351e-05,6.272724372132e-05,0.05638239431901921,3.3764492802089203e-06,1.3505797120835682e-06,0.014115470506538563
11225,nm0072739,Dwinelle Benthall,writer,2.4091225440330002e-05,0.0003208714249536,0.05611211488842512,3.638804480258359e-06,1.4555217921033437e-06,0.014115179085824828
11226,nm0566645,Rufus McCosh,writer,2.4091225440330002e-05,0.0003208714249536,0.05611211488842512,3.638804480258359e-06,1.4555217921033437e-06,0.014115179085824828
1500,nm0378572,John Herbert,writer,1.8737619786920002e-05,1.293765404214098e-05,0.055691428117679756,0.0007349264694571,0.00029397058778284004,0.014114507465241479
5523,nm0819045,Tony Spiridakis,"writer,director",1.6060816960220003e-05,3.997758312575878e-06,0.056292263342006155,0.0001425770803719,5.703083214876001e-05,0.014113724749412714
10776,nm0716103,Arthur B. Reeve,writer,2.676802826703e-05,0.00039422398890330004,0.05602508287734153,7.264228492486714e-06,2.9056913969946857e-06,0.014113334780751087
10869,nm0214421,Frank Deese,writer,1.070721130681e-05,2.9356668515606327e-06,0.05643229760356178,6.330478205508372e-06,2.532191282203349e-06,0.014113067739981416
8967,nm0072561,Leon Benson,"producer,director",2.141442261363e-05,0.00013471180793048,0.0562617822046928,3.1667179762528966e-05,1.2666871905011586e-05,0.01411239390374986
10746,nm0598553,Phil Monroe,director,2.141442261363e-05,6.636526731126e-05,0.056351815521824396,7.601416935567644e-06,3.040566774227058e-06,0.014111799157171213
11129,nm0221885,David Detiege,writer,2.141442261363e-05,6.901854097724e-05,0.056351815521824396,4.321068738539085e-06,1.728427495415634e-06,0.01411164238853845
8590,nm1192875,Clark Spencer,producer,2.141442261363e-05,3.300467800671353e-06,0.05638428298663448,3.7483638522077104e-05,1.4993455408830842e-05,0.014111620378892716
11127,nm0288111,Warren Foster,writer,2.141442261363e-05,6.874321765904e-05,0.056351815521824396,4.323440618292409e-06,1.7293762473169638e-06,0.01411157415067884
4719,nm0006936,James Shavick,"writer,producer",3.2121633920440005e-05,5.841183018745972e-06,0.05621743660993401,0.0001905577809353,7.622311237412001e-05,0.014111489301952124
9013,nm0822801,Richard Stanton,director,2.9444831093740002e-05,0.00044184739963044005,0.05593683329013219,3.0585797263814855e-05,1.2234318905525942e-05,0.014109677829530046
9755,nm0813583,Andrew Solt,director,1.6060816960220003e-05,3.878045559360282e-06,0.05639826306055164,1.8950114173397865e-05,7.580045669359146e-06,0.014109288009311154
3460,nm0027459,Stephen J. Anderson,"director,writer",4.8182450880660004e-05,6.64487814733404e-06,0.056073981784384136,0.0003080395277876,0.00012321581111504,0.014109212160299932
10883,nm0348317,Wid Gunning,writer,2.141442261363e-05,0.00041433008134733997,0.055992282615927084,6.217289669515815e-06,2.486915867806326e-06,0.014108561102389392
8928,nm2158772,Jeff Nichols,director,2.141442261363e-05,3.7877408370800492e-06,0.056375973795440966,3.220959192747417e-05,1.2883836770989669e-05,0.01410834638770479
11193,nm0091050,Allan F. Bodoh,producer,1.338401413351e-05,8.734688972739943e-06,0.05640657882390786,3.9056193476788125e-06,1.562247739071525e-06,0.014108150786590445
8122,nm0156432,Tung Cho 'Joe' Cheung,"director,writer",2.4091225440330002e-05,1.1045513527607888e-06,0.05635860794332127,4.860478191178775e-05,1.94419127647151e-05,0.014108102125506538
1038,nm1191033,Kirk Shaw,producer,5.353605653407e-05,1.581127936529281e-06,0.055388321081415476,0.0009870405819474,0.00039481623277896004,0.014107619711958369
3766,nm0297523,Robert Fuest,director,2.676802826703e-05,6.85395288185e-05,0.05605493466185343,0.0002775396379749,0.00011101585518996,0.014106945464228466
7136,nm0353519,Steven Hager,writer,1.6060816960220003e-05,3.5744655072864324e-06,0.056329939963455984,7.129108148570614e-05,2.8516432594282457e-05,0.0141052165818523
5105,nm0327102,Kôsuke Gomi,writer,2.141442261363e-05,1.906252945401265e-05,0.056211429029414096,0.000161426202594,6.45704810376e-05,0.014103333046018936
3754,nm0223411,Osamu Dezaki,director,3.7475239573850005e-05,7.376809072010969e-06,0.05608593953045136,0.0002792740132721,0.00011170960530884,0.01410251639809233
6171,nm0269502,John Fawcett,director,1.8737619786920002e-05,4.176849904378562e-06,0.05626780055357213,0.000109587444058,4.3834977623200005e-05,0.014100075616830358
9728,nm0436655,Kazuo Kamimura,writer,1.6060816960220003e-05,9.14084213450022e-07,0.05636011759269798,1.9228116242335262e-05,7.691246496934106e-06,0.014099080152528498
5565,nm0004596,Steve Binder,director,2.141442261363e-05,5.4547697779120984e-06,0.05622306988302726,0.0001425770803719,5.703083214876001e-05,0.014098129038947676
8829,nm0878104,Randolf Turrow,producer,1.338401413351e-05,2.0208702885030476e-06,0.05634125278653624,3.3792034395979084e-05,1.3516813758391635e-05,0.014097612426338557
11029,nm0860052,Denman Thompson,writer,1.6060816960220003e-05,0.00027232137988592004,0.05609491118738961,5.014122661720117e-06,2.005649064688047e-06,0.014097076876724367
5220,nm0381489,Jon Hess,director,1.6060816960220003e-05,5.46075737528793e-06,0.0562072995625605,0.0001532498383163,6.129993532652001e-05,0.014095517743803077
7841,nm0441792,Martin Katz,producer,2.141442261363e-05,1.7363807682641656e-06,0.056299418021272314,5.61176889110811e-05,2.244707556443244e-05,0.014094671628391323
10834,nm0229800,Neal H. Dobrofsky,"writer,producer",1.6060816960220003e-05,1.3586783599556902e-05,0.056342007136306105,6.767399183805138e-06,2.7069596735220554e-06,0.01409460553401242
11646,nm0134831,Yakima Canutt,director,2.4091225440330002e-05,0.00027773408388862003,0.056069498944058396,1.2575937329635372e-06,5.030374931854149e-07,0.014093145461780077
8193,nm0289707,Joseph Fraley,writer,1.8737619786920002e-05,6.5973097129555175e-06,0.05629904141386437,4.695645066563983e-05,1.8782580266255934e-05,0.01409283319850747
7040,nm0003437,Judy Cairo,producer,2.4091225440330002e-05,1.3355143073854793e-05,0.05625914958187662,7.396283186657779e-05,2.9585132746631116e-05,0.014092639695564346
9720,nm0325709,Paul Golding,"director,writer",1.6060816960220003e-05,3.5790001599266593e-06,0.05633031698436494,1.93135647858058e-05,7.725425914322321e-06,0.014092317591567724
1296,nm1178713,Hirotoshi Kobayashi,writer,4.015204240055001e-05,9.412521533305792e-07,0.055506677658697434,0.0008200943390992,0.00032803773563968,0.014091966323087629
7290,nm0592477,Milton Miron,"writer,producer",8.030408480111355e-06,2.1890925912676034e-06,0.056284734064963975,7.129108148570614e-05,2.8516432594282457e-05,0.014091561161880265
9208,nm2651259,Ellen L. Brothers,producer,2.676802826703e-05,2.696953804816413e-06,0.05630318437249128,2.72417112149473e-05,1.089668448597892e-05,0.014089972766444518
10716,nm0312707,Pierre Gendron,writer,2.4091225440330002e-05,0.00018469692798208,0.056142059516106416,7.939205438992616e-06,3.1756821755970466e-06,0.014089696718741954
11052,nm0135052,Albert Capellani,director,1.070721130681e-05,0.0003401634821035,0.0560027148959955,4.89433794395028e-06,1.957735177580112e-06,0.01408961998183744
1503,nm1415801,Jerusha Hess,"director,writer",4.015204240055001e-05,1.3221984016023699e-06,0.055569347788767536,0.000733560015818,0.0002934240063272,0.014086095511346923
4082,nm0900140,Jon Vitti,writer,3.479843674714e-05,4.0374619926872165e-06,0.05606389640149748,0.0002389794972608,9.559179890432e-05,0.014085427949374528
