,nconst,name,roles,measure
9408,nm0353893,Don Hahn,producer,0.00010842214572351274
9409,nm0682196,John Pielmeier,writer,0.00010841697683974652
9410,nm0531990,Norman MacDonnell,producer,0.00010841258612331134
9411,nm0834788,Ernst Etchie Stroh,producer,0.0001083943939481158
9412,nm0620378,Hideo Nakata,"writer,director",0.00010838579408647396
9413,nm0185976,Peter Craig,writer,0.00010837474617012948
9414,nm0033187,Rossana Arau,producer,0.00010836623688520633
9415,nm0333471,Angel Gracia,director,0.00010836623688520633
9416,nm0868643,Fina Torres,writer,0.00010836623688520633
9417,nm0019079,Luis Alfaro,writer,0.00010836623688520633
9418,nm0342045,Michael Grillo,producer,0.00010835051344271318
9419,nm1337885,Jeff Baena,writer,0.00010833178759216978
9420,nm0945517,Hiroyasu Yamaura,writer,0.00010829659219281686
9421,nm0751221,Jay Russell,director,0.00010828685730974368
9422,nm0818576,Anne Spielberg,writer,0.00010825512902605227
9423,nm0011950,Robert Adetuyi,"director,writer",0.00010821419146545343
9424,nm4224732,Joe Gannon,director,0.00010817323637590242
9425,nm0330607,Shep Gordon,writer,0.00010817323637590242
9426,nm0810656,Fred Smoot,writer,0.00010817323637590242
9427,nm9227681,Joe Gannon,producer,0.00010817323637590242
9428,nm0580975,Robert Merle,writer,0.0001081727297415961
9429,nm0718850,Robert E. Relyea,producer,0.0001081727297415961
9430,nm0003620,Kevin Smith,"director,writer",0.00010816071178222459
9431,nm0288850,William Price Fox,writer,0.00010813851136078187
9432,nm1144335,Margaret Rau,writer,0.00010813851136078187
9433,nm0711966,Neil Rau,writer,0.00010813851136078187
9434,nm0268138,Robert Farrar,writer,0.0001080847129267938
9435,nm0003720,David Womark,"writer,producer",0.00010808215654549578
9436,nm0711768,Helen H. Rathvon,producer,0.00010807484455769736
9437,nm0797001,Richard Siegel,writer,0.0001080510350798317
9438,nm0000416,Terry Gilliam,director,0.00010803970258087437
9439,nm0674600,Léonce Perret,director,0.00010796769323352808
9440,nm0556226,Laurence E. Mascott,director,0.00010796769323352808
9441,nm5196722,Oscar Shisgall,writer,0.00010792384271969328
9442,nm0742279,Melissa Rosenberg,writer,0.00010786711241699104
9443,nm0426333,Tim Johnson,director,0.00010780671363244177
9444,nm1344075,Marc Lévy,writer,0.00010779517183892663
9445,nm0382855,Greg Hicks,writer,0.0001076433702256364
9446,nm0276385,Gregg Fienberg,producer,0.00010764077715509479
9447,nm0173080,Harry Colomby,"producer,writer",0.0001076279160421769
9448,nm0466925,Scott Kosar,writer,0.00010757964168171103
9449,nm0755981,Carl Sagan,writer,0.00010756838888924681
9450,nm0238668,Ann Druyan,writer,0.00010756838888924681
9451,nm2086105,James Duffy,director,0.00010755435978917001
9452,nm0138502,Don Carmody,"producer,writer",0.00010753497725682088
9453,nm0718458,Linda Reisman,producer,0.00010748152827202055
9454,nm0270089,Sid Feder,writer,0.00010737894683384152
9455,nm0876641,Irve Tunick,writer,0.00010737894683384152
9456,nm0056544,Mel Barr,writer,0.00010737894683384152
9457,nm0877225,Burton Turkus,writer,0.00010737894683384152
9458,nm0530972,Audrey Maas,producer,0.00010734460711644171
9459,nm0624639,Troy Neighbors,writer,0.00010731066013747969
9460,nm0270686,Steven Feinberg,writer,0.00010731066013747969
9461,nm0498963,Adam Leff,writer,0.00010729153553908389
9462,nm0951763,Saul Zaentz,producer,0.00010723258680353009
9463,nm1014201,Rhett Reese,writer,0.00010721593668560462
9464,nm0183811,Bryce Courtenay,writer,0.00010721546607654824
9465,nm0219132,Armand Denis,director,0.00010707535444784075
9466,nm0698133,Gigi Pritzker,producer,0.00010704751996813122
9467,nm0294580,James Frey,"writer,producer",0.00010703921808895078
9468,nm0539103,Greg Malcolm,producer,0.0001069964043154657
9469,nm0105033,Marcia Brandwynne,writer,0.00010697986901478582
9470,nm0771486,Nadine Schiff,writer,0.00010697986901478582
9471,nm1156625,Jin Usami,producer,0.00010692274909828411
9472,nm2517273,M.J. Weisfeldt,director,0.00010672258051368871
9473,nm0560033,Gina Matthews,producer,0.00010666730366908598
9474,nm0559431,Sadatsugu Matsuda,director,0.00010666067751479981
9475,nm0747362,Fanchon Royer,producer,0.00010664398817630369
9476,nm0003342,E. Bennett Walsh,producer,0.00010663119044397288
9477,nm0017305,Todd Alcott,writer,0.00010661242357136178
9478,nm0725034,Jason Richman,writer,0.00010659702636746729
9479,nm0006853,Tim Hunter,"director,writer",0.00010657370244708261
9480,nm1676193,Lee Child,writer,0.00010644715289725115
9481,nm0745861,Mitch Rouse,"director,writer",0.00010642481641318025
9482,nm0036770,Mark Arnshtein,writer,0.00010638494038280472
9483,nm0245929,Ossip Dymow,writer,0.00010638494038280472
9484,nm0321635,Jacob Gladstone,writer,0.00010638494038280472
9485,nm0338778,Ira Greene,producer,0.00010638494038280472
9486,nm0572906,James McLindon,producer,0.00010637892413413088
9487,nm2128400,Aaron Covington,writer,0.00010633326435972134
9488,nm0224532,Illana Diamant,producer,0.00010633156089341472
9489,nm0333513,Ed Graczyk,writer,0.0001063147130144357
9490,nm0124312,Scott Bushnell,producer,0.0001063147130144357
9491,nm0507794,Ted Lewis,writer,0.0001062814958121809
9492,nm0771494,Robin Schiff,writer,0.00010625100475532847
9493,nm0641714,David O'Malley,writer,0.00010624193550848409
9494,nm0198467,Jules Daly,producer,0.00010623190724717912
9495,nm0796007,James L. Shute,writer,0.00010618743273516033
9496,nm0499343,Jay Leggett,writer,0.00010616115135960831
9497,nm0006168,John Lennon,"writer,producer",0.00010615991199184348
9498,nm0575656,Benny Medina,"writer,producer",0.00010613881988603579
9499,nm1068227,William Roos,writer,0.00010613848561520551
9500,nm0538897,Bernard Malamud,writer,0.00010612448726136475
9501,nm0244620,Phil Dusenberry,writer,0.00010612448726136475
9502,nm3002021,Steve Bowen,producer,0.00010604461892213682
9503,nm1201058,Kerry Williamson,writer,0.00010604461892213682
9504,nm12901311,Guillaume Martin Aucoin,director,0.00010603461484565157
9505,nm0529723,Jacques Levy,director,0.00010603461484565157
9506,nm0666806,Don Michael Paul,"director,writer",0.00010594028635624474
9507,nm3204152,Barbara Curry,writer,0.00010587385850730333
9508,nm0075277,Michele Berk,producer,0.00010576883656791783
9509,nm0849231,Nancy Graham Tanen,producer,0.00010571838932074443
9510,nm0918083,Len Wein,writer,0.0001056991020558549
9511,nm0509176,Mickey Liddell,"producer,director",0.00010569377432275349
9512,nm0056514,Jackson Barr,writer,0.00010569076948095484
9513,nm1131306,Jason Faller,"producer,writer",0.00010567108372331471
9514,nm1237224,Anne K. Black,"director,writer",0.00010552553952973251
9515,nm1180690,Tobin Armbrust,producer,0.00010550256505513072
9516,nm0506070,Mark Levinson,producer,0.00010549556685208344
9517,nm0783346,Dylan Sellers,"producer,writer",0.00010546805211853318
9518,nm0357703,Anna Hamilton Phelan,writer,0.00010541838975853599
9519,nm0004716,Darren Aronofsky,"director,writer",0.00010538558921507674
9520,nm0592758,Yukio Mishima,writer,0.00010536075580027711
9521,nm0001676,Nicolas Roeg,director,0.00010530947678442203
9522,nm0506589,Ralph Levy,director,0.00010518078218664948
9523,nm10509441,Andrew Black,director,0.000105180402266013
9524,nm2169088,Eric D. Wilkinson,"writer,producer",0.00010516315309940366
9525,nm6035528,Graham Ingels,writer,0.00010514419982246287
9526,nm0185908,Johnny Craig,writer,0.00010514419982246287
9527,nm0849587,William Tannen,director,0.00010502674359327801
9528,nm0724641,Julie Richardson,producer,0.00010499750938978514
9529,nm0263097,Nick Evans,writer,0.00010499352150145128
9530,nm0805320,Lane Slate,"director,writer",0.00010497462810263352
9531,nm0532650,Neil A. Machlis,producer,0.0001049369542985314
9532,nm0487052,Edgar Lansbury,producer,0.0001048526649536499
9533,nm0957549,John Rester Zodrow,writer,0.00010483809470880783
9534,nm0500377,Ted Leighton,writer,0.00010483809470880783
9535,nm0443839,Christopher Keane,writer,0.00010483809470880783
9536,nm0861774,Ralph Thorson,writer,0.00010483809470880783
9537,nm1376566,Katherine Brim,writer,0.00010478869169783356
9538,nm4791912,Eli Bush,producer,0.00010475465484794487
9539,nm0235684,Ned Dowd,producer,0.00010470705486435961
9540,nm0354807,Joe Haldeman,writer,0.00010462133786968418
9541,nm1116660,Paul Wernick,writer,0.00010459837311334148
9542,nm0571346,David McKenna,writer,0.00010456135035142398
9543,nm0157533,Alice Childress,writer,0.00010455061230175274
9544,nm0006621,Jean-Charles Tacchella,writer,0.0001045180345641231
9545,nm0816172,Brad Southwick,producer,0.00010430147650783485
9546,nm0507663,Richard Lewis,producer,0.00010428482568231655
9547,nm0861679,Jerry Thorpe,director,0.00010421240332475399
9548,nm0637463,Eugene Nowland,director,0.00010411024752139179
9549,nm0287164,Kate Forte,producer,0.00010408656696995984
9550,nm0645435,Shigeru Okada,producer,0.00010405283546729638
9551,nm0392955,Homer,writer,0.00010399649380465609
9552,nm0258004,Don Enright,producer,0.00010398824189876706
9553,nm0153832,Stanley Chase,producer,0.00010396005563116804
9554,nm0354894,Edward Everett Hale,writer,0.00010395882672455822
9555,nm0592436,Brad Mirman,writer,0.00010393226940242091
9556,nm0610219,Oren Moverman,"writer,producer",0.00010392109963011245
9557,nm0000149,Jodie Foster,"director,producer",0.00010391983040654109
9558,nm0323869,Rumer Godden,writer,0.0001038897311474983
9559,nm0568374,Kenneth McEldowney,producer,0.0001038897311474983
9560,nm0720609,Rock Reuben,writer,0.00010386912568751327
9561,nm0328911,William Goodhart,writer,0.000103802401297841
9562,nm0003300,Duncan Kennedy,writer,0.00010376467020453392
9563,nm0909715,Joseph Walsh,writer,0.00010373595899669024
9564,nm0860796,Tommy Thompson,producer,0.00010373595899669024
9565,nm0795694,Barbara Shulgasser,writer,0.00010373595899669024
9566,nm1983962,Karen Joy Fowler,writer,0.00010367961563868179
9567,nm2443582,Diana Napper,producer,0.00010367961563868179
9568,nm0568605,Ian McEwan,writer,0.00010367449906017042
9569,nm0932303,David Willis,producer,0.00010364720390030168
9570,nm1259504,Mason Novick,producer,0.0001036352413526645
9571,nm0083493,Marvin Birdt,producer,0.000103581552289757
9572,nm0847126,Hiroshi Takahashi,"writer,director",0.00010348132588974342
9573,nm1005420,Ashley Miller,writer,0.00010343875490428322
9574,nm0826714,Zack Stentz,writer,0.00010343875490428322
9575,nm0525886,Jenny Lumet,writer,0.0001034229472966931
9576,nm0476378,Dylan Kussman,writer,0.0001034229472966931
9577,nm0642714,Sam O'Steen,director,0.00010338225516945999
9578,nm0329029,Michael Pataki,director,0.00010332313522837905
9579,nm0005116,Mary Lambert,director,0.00010331573878999153
9580,nm0642610,John O'Shaughnessy,director,0.00010317228614699323
9581,nm0241795,Don Carlos Dunaway,writer,0.00010316167504998891
9582,nm0664756,John Pasquin,director,0.00010314466953604802
9583,nm0858554,Bradley Thomas,producer,0.0001030935296745954
9584,nm0618603,Vladimir Nabokov,writer,0.00010306560159285445
9585,nm0469234,Robert Kraft,writer,0.00010301636060664741
9586,nm0321832,Jan Glaser,producer,0.00010301112952344052
9587,nm0802081,Anant Singh,producer,0.00010298807938254973
9588,nm0917992,Paul Weiland,director,0.00010296724461759855
9589,nm0516056,Lauren Lloyd,producer,0.00010294921870862453
9590,nm0630222,Steve Nicolaides,producer,0.00010290877982402747
9591,nm0103702,Pam Brady,writer,0.00010276817834393485
9592,nm0490061,Aaron Latham,writer,0.00010271887939210571
9593,nm0343266,Andreas Grosch,producer,0.00010271256808408554
9594,nm0777462,Teri Schwartz,producer,0.00010263273292676574
9595,nm0849060,Shigeo Tanaka,director,0.00010253097296684141
9596,nm1666018,Anthony Swofford,writer,0.000102495766016862
9597,nm0258370,Tom Epperson,writer,0.00010248660333884965
9598,nm0957772,Rob Zombie,"director,producer",0.00010246401510624205
9599,nm2916300,Jeremy Slater,writer,0.00010246394677659789
9600,nm0912086,Clyde Ware,writer,0.00010246132802026478
9601,nm1747215,Alex Young,producer,0.0001024057177790833
9602,nm0398258,Gary Howsam,producer,0.0001022763005048238
9603,nm0829739,R.J. Stewart,writer,0.00010226457361925655
9604,nm0774605,Olga Linek Scholl,writer,0.00010225314851728069
9605,nm0011376,Steve Adams,writer,0.00010219610362700648
9606,nm0141599,Graydon Carter,producer,0.00010212156400786317
9607,nm0926171,Phil Whitman,director,0.00010209294867112833
9608,nm0933393,F. Paul Wilson,writer,0.00010207793979846026
9609,nm0159039,Felix Chong,"writer,director",0.00010200916631398321
9610,nm0634999,Eric Norden,writer,0.00010187807465620975
9611,nm0745272,Ron Rotholz,producer,0.00010159487660863037
9612,nm0301382,Herbert W. Gains,producer,0.00010151301620449004
9613,nm1318843,Mark Fergus,"writer,director",0.00010149449484769264
9614,nm1319757,Hawk Ostby,writer,0.00010149449484769264
9615,nm0380977,Patricia Herskovic,producer,0.00010142115696346755
9616,nm3787416,Jobie Hughes,writer,0.00010132737310623296
9617,nm0400441,Allen Hughes,director,0.00010130936558280661
9618,nm1003922,Brian Oliver,producer,0.00010121238614838836
9619,nm0293197,Jerrold Freedman,director,0.00010112337016473135
9620,nm0252135,Breck Eisner,director,0.00010101195756898064
9621,nm0465458,Jeffrey Konvitz,"writer,producer",0.00010101110813639949
9622,nm0555476,Seiji Maruyama,director,0.00010097422246196062
9623,nm0311469,Bill Geddie,writer,0.00010096365402541922
9624,nm0697656,Gina Prince-Bythewood,"producer,director",0.00010091815677652825
9625,nm0400436,Albert Hughes,director,0.00010087876706375897
9626,nm0248942,Uli Edel,"producer,director",0.00010086096687511656
9627,nm1084360,David Robinson,producer,0.00010083940651306674
9628,nm1597712,Margret Rey,writer,0.00010079641362972161
9629,nm1640030,H.A. Rey,writer,0.00010079641362972161
9630,nm0521011,Lynn Loring,producer,0.00010078352821648775
9631,nm0001942,Luca Bercovici,"director,writer",0.00010076360182340854
9632,nm4405791,Lynda Myles,producer,0.000100677125339422
9633,nm0257258,Robert Engelman,producer,0.00010063440703100506
9634,nm0098566,Betty Botley,writer,0.00010055596141534214
9635,nm0588469,Henry Miller,writer,0.00010055596141534214
9636,nm0072032,Ronan Bennett,writer,0.00010053792594972494
9637,nm0123174,Bryan Burrough,writer,0.00010053792594972494
9638,nm0642137,Denis O'Neill,writer,0.00010052468795397981
9639,nm0766245,Masayuki Satô,producer,0.00010052064153331395
9640,nm1441237,Charlie Dolan,writer,0.00010045490703087343
9641,nm0939562,Bari Wood,writer,0.00010036035512310579
9642,nm0000878,Mario Bava,director,0.00010030441548186031
9643,nm0144689,Franco Castellano,writer,0.00010030441548186031
9644,nm0595063,Giuseppe Moccia,writer,0.00010030441548186031
9645,nm1856874,Franco Dal Cer,writer,0.00010030441548186031
9646,nm0524670,Fulvio Lucisano,writer,0.00010030441548186031
9647,nm0372236,Barry Healey,writer,0.00010029691882807252
9648,nm0639404,Peter O'Brian,producer,0.00010029691882807252
9649,nm0227781,Michael Dinner,director,0.00010025244921664122
9650,nm0236973,Miller Drake,"writer,director",0.00010024325991319869
9651,nm0136262,Lorenzo Carcaterra,writer,0.00010019723412210578
9652,nm4189182,George LaFountaine,writer,0.00010018766979022936
9653,nm0271402,Sam Fell,director,0.00010011574417740226
9654,nm0001770,Fisher Stevens,"director,producer",0.00010011510977674058
9655,nm0704031,A.J. Quinnell,writer,9.996581879380984e-05
9656,nm0281969,Charlie Fletcher,writer,9.992409563135273e-05
9657,nm0401742,Edward Hume,writer,9.991959749870358e-05
9658,nm0394212,Karen Leigh Hopkins,writer,9.989246553900391e-05
9659,nm0329074,Gary M. Goodman,writer,9.98278323823386e-05
9660,nm0790898,Bill Sheinberg,producer,9.969508341666333e-05
9661,nm0790900,Jonathan Sheinberg,producer,9.969508341666333e-05
9662,nm0883908,Per Wahlöö,writer,9.966409195113479e-05
9663,nm0803711,Maj Sjöwall,writer,9.966409195113479e-05
9664,nm0659123,Andrew Panay,"producer,writer",9.965611668073159e-05
9665,nm0000386,Roland Emmerich,"director,producer",9.964385403619844e-05
9666,nm0776072,Cathy Schulman,producer,9.951476513154446e-05
9667,nm0166187,Calvin Clements Sr.,writer,9.932756245459133e-05
9668,nm0947608,Anthony Yerkovich,writer,9.921067418529476e-05
9669,nm7694623,Enrique Gruber,producer,9.921067418529476e-05
9670,nm0259567,Martin Erlichman,producer,9.914526610660291e-05
9671,nm0639965,Matthew O'Callaghan,director,9.90879280447463e-05
9672,nm0905579,Michael Wadleigh,director,9.902109692724748e-05
9673,nm0264222,David Eyre,writer,9.896292655613786e-05
9674,nm0848979,Fumio Tanaka,producer,9.895164856192352e-05
9675,nm0591387,Joseph Minion,writer,9.890807557948284e-05
9676,nm0075828,Richard C. Berman,producer,9.889018605944847e-05
9677,nm0527350,William Lustig,"director,producer",9.878576681377083e-05
9678,nm1245640,Eric Rhone,producer,9.877521289490261e-05
9679,nm0326118,Olivia Goldsmith,writer,9.874734052116955e-05
9680,nm0000402,Carrie Fisher,writer,9.868548376510153e-05
9681,nm0153892,Julia Chasman,producer,9.868140459366605e-05
9682,nm0364862,Joanne Harris,writer,9.857142210244615e-05
9683,nm0325455,Kit Golden,producer,9.857142210244615e-05
9684,nm0710020,Joe Ranft,"writer,director",9.856365026861402e-05
9685,nm0865508,Van Toffler,producer,9.848319862500784e-05
9686,nm0428109,Gary Jones,"director,producer",9.845842271222382e-05
9687,nm1600857,Lingard Jervey,writer,9.839010579721731e-05
9688,nm0046389,Thomas Baer,producer,9.837159176199598e-05
9689,nm0322368,Francis Glebas,director,9.830191500016597e-05
9690,nm0469660,Scott Kramer,producer,9.829440044757816e-05
9691,nm0864844,Marc Toberoff,producer,9.826570749694727e-05
9692,nm0538320,Alan Mak,"director,writer",9.823071610919432e-05
9693,nm0411151,Yôjirô Ishizaka,writer,9.823039108191344e-05
9694,nm0945488,Shirô Yamamoto,producer,9.803940394684558e-05
9695,nm0345359,John Guare,writer,9.797229816606735e-05
9696,nm0798717,Joan Micklin Silver,director,9.79668159662416e-05
9697,nm0742553,Keva Rosenfeld,director,9.789081267751315e-05
9698,nm0615770,Lisa Muskat,producer,9.786003492910417e-05
9699,nm0590377,Dan Milner,director,9.78225987403595e-05
9700,nm0590387,Jack Milner,"producer,writer",9.78225987403595e-05
9701,nm0491129,Margaret Laurence,writer,9.769282703987796e-05
9702,nm0340674,Rudolph Grey,writer,9.768816414827753e-05
9703,nm0837166,Greg Suddeth,writer,9.766571971971507e-05
9704,nm0326277,Mark Goldstein,writer,9.766571971971507e-05
9705,nm1255905,Robert Malcolm Young,writer,9.764172684298543e-05
9706,nm0505528,Joseph Levigard,director,9.751995116597807e-05
9707,nm0045660,Michael Backes,writer,9.740616735097246e-05
9708,nm0266684,Hampton Fancher,"writer,director",9.735246056885599e-05
9709,nm0363553,Robert Harmon,director,9.733629711059949e-05
9710,nm0437516,Masakatsu Kaneko,producer,9.733119336761476e-05
9711,nm0916131,Jack Webb,writer,9.731546835627043e-05
9712,nm0104193,Marco Brambilla,director,9.731045867803387e-05
9713,nm0385227,Arthur Hilton,director,9.730337440291819e-05
9714,nm0358139,Roy Hamilton,writer,9.730337440291819e-05
9715,nm0078868,René Besson,producer,9.728141999655286e-05
9716,nm1341735,David Magee,writer,9.717099370922782e-05
9717,nm0892866,David Venable,writer,9.715783235232288e-05
9718,nm0289278,Terry Curtis Fox,writer,9.715783235232288e-05
9719,nm0638033,Victor Nunez,director,9.715034394882251e-05
9720,nm2056629,Thomas Mulhearn,writer,9.706113123092845e-05
9721,nm4460480,Pete Tessitore,writer,9.706113123092845e-05
9722,nm0278508,Thomas Fiorello,producer,9.706113123092845e-05
9723,nm7525535,Richard Hawley,"producer,writer",9.703876273033733e-05
9724,nm0678963,Peyo,writer,9.703407508682309e-05
9725,nm0537550,Michael Mailer,producer,9.702741235259354e-05
9726,nm0451884,Callie Khouri,"director,writer",9.69950638367125e-05
9727,nm0406772,Takashige Ichise,"producer,writer,director",9.699414363065994e-05
9728,nm0556789,Judi Ann Mason,writer,9.690081478077818e-05
9729,nm0775512,Michael Schroeder,director,9.689603021820355e-05
9730,nm0000167,Elizabeth Hurley,producer,9.665640084660494e-05
9731,nm0683579,Sarah Pillsbury,producer,9.664707370108274e-05
9732,nm0762590,Midge Sanford,producer,9.664707370108274e-05
9733,nm0728391,Danton Rissner,producer,9.652218306710935e-05
9734,nm1461392,Joachim Rønning,director,9.648521666172183e-05
9735,nm1650283,Espen Sandberg,director,9.648521666172183e-05
9736,nm0220521,Bob DeRosa,writer,9.646686872989039e-05
9737,nm0903001,Pete von Sholly,writer,9.646348461324892e-05
9738,nm0605734,Shin Morita,"producer,writer",9.638481885403845e-05
9739,nm1274594,Ehud Yonay,writer,9.637651202561055e-05
9740,nm0506405,Eugene Levy,"writer,director",9.626688762762704e-05
9741,nm0906548,Rupert Wainwright,director,9.625453215252161e-05
9742,nm0945451,Mataichirô Yamamoto,"writer,producer",9.618538093250016e-05
9743,nm1910620,Peter Mervis,director,9.615365182935743e-05
9744,nm0956796,Vernon Zimmerman,"writer,director",9.602180366869262e-05
9745,nm0304095,Thierry de Ganay,producer,9.597862835923877e-05
9746,nm0176702,James L. Conway,director,9.590767446487605e-05
9747,nm0493548,Cooper Layne,writer,9.589462282122599e-05
9748,nm2176972,Samantha Vincent,producer,9.581009494844607e-05
9749,nm0386203,Kazumasa Hirai,writer,9.572075579617398e-05
9750,nm0870800,Jean-Claude Tramont,director,9.567329084430857e-05
9751,nm0535189,David Madsen,writer,9.562426354587365e-05
9752,nm0152539,Thomas C. Chapman,writer,9.558374890255283e-05
9753,nm0002083,Carl Franklin,director,9.54840614595906e-05
9754,nm0115668,Bonnie Bruckheimer,producer,9.544741092780168e-05
9755,nm0734742,Mary Rodgers,writer,9.543622882738148e-05
9756,nm1141272,Kurt Eichenwald,writer,9.534020318537183e-05
9757,nm0105946,Howard Braunstein,producer,9.534020318537183e-05
9758,nm0005124,John Lasseter,"director,writer,producer",9.53374043329264e-05
9759,nm0327102,Kôsuke Gomi,writer,9.531264727006323e-05
9760,nm0339683,Ugo Gregoretti,director,9.53118800560242e-05
9761,nm0205665,Wray Davis,producer,9.529414131060432e-05
9762,nm0281508,Ruben Fleischer,"director,producer",9.526748007932374e-05
9763,nm0657561,John Palermo,producer,9.526739311629796e-05
9764,nm0186726,Christina Crawford,writer,9.526452448481775e-05
9765,nm0396230,Tracy Hotchner,writer,9.526452448481775e-05
9766,nm0346466,Ernesto 'Che' Guevara,writer,9.525058415710169e-05
9767,nm0552409,Ian Kennedy Martin,writer,9.520602720802053e-05
9768,nm0833779,Colin Strause,"director,producer",9.513346757451391e-05
9769,nm0833780,Greg Strause,"director,producer",9.513346757451391e-05
9770,nm0952360,Jerry Zaks,director,9.49925143253003e-05
9771,nm0574259,Scott McPherson,writer,9.49925143253003e-05
9772,nm0565946,Terence McCloy,writer,9.49704219939112e-05
9773,nm0163771,Chris Clark,writer,9.49704219939112e-05
9774,nm0210867,Suzanne De Passe,writer,9.49704219939112e-05
9775,nm0240762,William Dufty,writer,9.49704219939112e-05
9776,nm0390507,Billie Holiday,writer,9.49704219939112e-05
9777,nm0534734,Walt Maddox,producer,9.495397552291357e-05
9778,nm0849803,John Tansey,director,9.495397552291357e-05
9779,nm0564319,Jim McBride,director,9.492209906368317e-05
9780,nm0742386,Bart Rosenblatt,producer,9.490309384436842e-05
9781,nm0541993,Stephen Manes,writer,9.488552859039664e-05
9782,nm0048491,Graham Baker,director,9.487469677364421e-05
9783,nm0122653,Edward Burns,"writer,director",9.477945744180429e-05
9784,nm0944803,Lila Yacoub,producer,9.473322990295198e-05
9785,nm0540330,Bruce Malmuth,director,9.466013362370943e-05
9786,nm0082450,Paul Feig,"director,producer",9.459077269276829e-05
9787,nm1364037,Konparu Nanri,producer,9.45680684056727e-05
9788,nm0563243,Dan Mazer,"writer,director",9.445654783979042e-05
9789,nm0619117,Hiroshi Nagano,writer,9.440706520681645e-05
9790,nm0380819,William Blake Herron,writer,9.434305352062993e-05
9791,nm0133774,Marion Candler,writer,9.430806077234608e-05
9792,nm0582186,Philip Frank Messina,"writer,director",9.428904567499046e-05
9793,nm0298320,Paul Fairfax Fuller,writer,9.427580271260244e-05
9794,nm0322034,Robert Glassburn,writer,9.427580271260244e-05
9795,nm0340682,Schuyler E. Grey,producer,9.427580271260244e-05
9796,nm1206905,Kôen Hasegawa,writer,9.424016514545064e-05
9797,nm1139726,Neil Burger,director,9.416692847890442e-05
9798,nm0003992,Charles Burke,producer,9.411923024222e-05
9799,nm0791007,David Sheldon,"writer,director,producer",9.409497289599463e-05
9800,nm0693561,Alan Poul,"producer,director",9.398493797223687e-05
9801,nm0039890,Ovidio G. Assonitis,"director,writer,producer",9.387992213775247e-05
9802,nm0089614,Alex Blum,producer,9.387629396769725e-05
9803,nm0017703,William Aldrich,producer,9.387629396769725e-05
9804,nm0153877,Liza Chasin,producer,9.38371377992303e-05
9805,nm0511707,George Linder,producer,9.377673832300614e-05
9806,nm1345430,Joe Conway,writer,9.376354763492785e-05
9807,nm0648458,Kenjirô Ohmori,director,9.370847756143781e-05
9808,nm0008330,Pamela Abdy,producer,9.370834460998969e-05
9809,nm0724167,John C. Richards,writer,9.361216417044748e-05
9810,nm0049888,Declan Baldwin,producer,9.349568983607445e-05
9811,nm0249805,Ann Edwards,writer,9.348458990279287e-05
9812,nm0740213,Darrell Roodt,director,9.348265198918891e-05
9813,nm0697131,Roland Price,director,9.347224743315337e-05
9814,nm0141036,Zelma Carroll,writer,9.347224743315337e-05
9815,nm0696409,Douglas Preston,writer,9.342376234408973e-05
9816,nm0157470,Lincoln Child,writer,9.342376234408973e-05
9817,nm0070368,Steve Bencich,writer,9.34161135255363e-05
9818,nm0035208,Giorgio Arlorio,writer,9.325960717460882e-05
9819,nm1010540,Terence Winter,writer,9.324551257931473e-05
9820,nm0958384,Janet Zucker,producer,9.31458039897358e-05
9821,nm0293551,Paul Freeman,producer,9.311331434415958e-05
9822,nm0902535,Heinrich von Kleist,writer,9.304544178046852e-05
9823,nm0428248,Ike Jones,"writer,producer",9.299299288386668e-05
9824,nm0791949,John Sheppard,writer,9.296112458376433e-05
9825,nm0325927,Bernie Goldmann,"producer,director",9.293508410285983e-05
9826,nm0638218,Tom Nursall,writer,9.293011734268797e-05
9827,nm0742194,Craig Rosenberg,writer,9.292607916962365e-05
9828,nm0113005,Amanda Brown,writer,9.29008042853819e-05
9829,nm1749221,Nina Jacobson,producer,9.285474409862442e-05
9830,nm1497265,Jennifer Weiner,writer,9.283561667395738e-05
9831,nm0255353,Lisa Ellzey,producer,9.283561667395738e-05
9832,nm0074426,Bibo Bergeron,director,9.276134180186036e-05
9833,nm1874260,Joseph Kanon,writer,9.2730377025573e-05
9834,nm0185934,Laurie Craig,writer,9.267626490079025e-05
9835,nm0381230,Michael Herz,"producer,director,writer",9.257752169991899e-05
9836,nm0463359,Abby Kohn,writer,9.248843024197237e-05
9837,nm0799050,Marc Silverstein,writer,9.248843024197237e-05
9838,nm0501015,Stanislaw Lem,writer,9.246549339792396e-05
9839,nm0761093,Rae Sanchini,producer,9.246549339792396e-05
9840,nm2447838,Simon Halfon,producer,9.246043748800229e-05
9841,nm0608434,Simon Moseley,producer,9.246043748800229e-05
9842,nm0683653,Marion Pilowsky,producer,9.246043748800229e-05
9843,nm0231596,Andrew Dominik,director,9.241287280260358e-05
9844,nm0268107,Daniel Farrands,"producer,writer",9.239485893975703e-05
9845,nm3133181,Stan Chervin,writer,9.233897304288548e-05
9846,nm0338968,Josh Greenfeld,writer,9.229752688058251e-05
9847,nm0373320,Thomas Hedley Jr.,writer,9.229528522221525e-05
9848,nm0001130,Ted Demme,"director,producer",9.229296048211178e-05
9849,nm0850513,Erik Tarloff,writer,9.229047458566864e-05
9850,nm0457565,Ryûhei Kitamura,"director,writer",9.221406923426273e-05
9851,nm0918518,Fred Weintraub,"producer,director,writer",9.219790309073223e-05
