tconst,Film,Country,In-Degree Centrality,PageRank Score,Betweenness Centrality,CineMAC rank
tt0109676,Drop Zone (1994),USA,3.7612366946251926e-05,1.8522976980942862e-05,2.258637772876371e-07,1.8787069234827478e-05
tt1858769,Pictures of Superheroes (2012),USA,3.7612366946251926e-05,1.8391946074434547e-05,3.5483227421733415e-07,1.8786381764967935e-05
tt0120831,Slums of Beverly Hills (1998),USA,3.7612366946251926e-05,1.867024116806815e-05,7.186429865551379e-08,1.878482413765853e-05
tt0127830,Sensual Encounters of Every Kind (1978),USA,3.7612366946251926e-05,1.849337403725495e-05,2.473694119574435e-07,1.8784370131821438e-05
tt0174240,Stalingrad (1990),USA,3.7612366946251926e-05,1.8738749178298245e-05,0.0,1.8783705374850058e-05
tt0252028,Surviving Christmas (2004),USA,3.7612366946251926e-05,1.868312586667526e-05,5.043663719557138e-08,1.8781976483374254e-05
tt0049022,The Bold and the Brave (1956),USA,3.7612366946251926e-05,1.873344241011048e-05,0.0,1.8781936452120802e-05
tt0049509,Miracle in the Rain (1956),USA,3.7612366946251926e-05,1.873344241011048e-05,0.0,1.8781936452120802e-05
tt0306874,The After School Special (2000),USA,3.7612366946251926e-05,1.868312586667526e-05,4.727600725145762e-08,1.878092294005955e-05
tt0106364,Batman: Mask of the Phantasm (1993),USA,3.7612366946251926e-05,1.838730608183669e-05,3.41970676996735e-07,1.8780547901695117e-05
tt0012027,Camille (1921),USA,3.7612366946251926e-05,1.872405298936425e-05,0.0,1.877880664520539e-05
tt0009356,The Married Virgin (1918),USA,3.7612366946251926e-05,1.872405298936425e-05,0.0,1.877880664520539e-05
tt0073903,The Wild Party (1975),USA,3.7612366946251926e-05,1.872405298936425e-05,0.0,1.877880664520539e-05
tt0019567,What Price Beauty? (1925),USA,3.7612366946251926e-05,1.872405298936425e-05,0.0,1.877880664520539e-05
tt0039073,Up Goes Maisie (1946),USA,3.7612366946251926e-05,1.868312586667526e-05,3.678332733779245e-08,1.8777425380088328e-05
tt0085224,The Being (1983),USA,3.7612366946251926e-05,1.868789499985257e-05,3.0653247817420165e-08,1.8776971731307305e-05
tt0356721,I Heart Huckabees (2004),USA,3.7612366946251926e-05,1.818970229346909e-05,5.259305135235953e-07,1.8775999917748203e-05
tt0472062,Charlie Wilson's War (2007),USA,3.7612366946251926e-05,1.871443875182364e-05,0.0,1.8775601899358522e-05
tt0025747,The Scarlet Letter (1934),USA,3.7612366946251926e-05,1.8710473634622416e-05,0.0,1.8774280193624782e-05
tt0467200,The Other Boleyn Girl (2008),USA,3.7612366946251926e-05,1.8710473634622416e-05,0.0,1.8774280193624782e-05
tt0031020,The Adventures of Huckleberry Finn (1939),USA,3.7612366946251926e-05,1.8710473634622416e-05,0.0,1.8774280193624782e-05
tt0457495,Stormbreaker (2006),USA,3.7612366946251926e-05,1.868312586667526e-05,2.6725175741579243e-08,1.877407266288959e-05
tt0075913,Day of the Animals (1977),USA,3.7612366946251926e-05,1.868312586667526e-05,2.0737779739479783e-08,1.877207686422222e-05
tt0084237,The Last Unicorn (1982),"USA,Japan",3.7612366946251926e-05,1.864222168881189e-05,5.921257260428568e-08,1.87712670692227e-05
tt0114697,Top Dog (1995),USA,3.7612366946251926e-05,1.8670508020528188e-05,3.029908694170724e-08,1.8771058017907275e-05
tt0101545,Career Opportunities (1991),USA,3.7612366946251926e-05,1.868312586667526e-05,1.6387443910106252e-08,1.87706267522791e-05
tt0065826,Hell's Bloody Devils (1970),USA,3.7612366946251926e-05,1.868312586667526e-05,1.2732690232312773e-08,1.8769408501053167e-05
tt0191960,The Divine Obsession (1976),USA,3.7612366946251926e-05,1.868312586667526e-05,8.48846015487518e-09,1.8767993757694022e-05
tt0109739,Ernest Goes to School (1994),USA,3.7612366946251926e-05,1.868312586667526e-05,8.48846015487518e-09,1.8767993757694022e-05
tt0094882,Clara's Heart (1988),USA,3.7612366946251926e-05,1.869113280364145e-05,0.0,1.8767833249964458e-05
tt1129441,ThanksKilling (2009),USA,3.7612366946251926e-05,1.868312586667526e-05,5.42318287672581e-09,1.8766971998601303e-05
tt0028063,One in a Million (1936),USA,3.7612366946251926e-05,1.868312586667526e-05,4.24423007743759e-09,1.8766579014334874e-05
tt1016268,Enron: The Smartest Guys in the Room (2005),USA,3.7612366946251926e-05,1.828275365234428e-05,4.044683895066637e-07,1.8766529662700956e-05
tt1686784,Long men fei jia (2011),China,3.7612366946251926e-05,1.868312586667526e-05,1.4147433591458635e-09,1.8765635852095444e-05
tt0288139,Nureta tsubo (1976),Japan,3.7612366946251926e-05,1.868312586667526e-05,1.4147433591458635e-09,1.8765635852095444e-05
tt0101309,Alligator II: The Mutation (1991),USA,3.7612366946251926e-05,1.868312586667526e-05,1.4147433591458635e-09,1.8765635852095444e-05
tt0073396,Mitchell (1975),USA,3.7612366946251926e-05,1.868312586667526e-05,1.4147433591458635e-09,1.8765635852095444e-05
tt0039193,The Black Widow (1947),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0312739,Gyangu chôjô sakusen (1965),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0005339,A Fool There Was (1914),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0048465,Panther Girl of the Kongo (1955),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0923765,Kurama Tengu (1928),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0144428,Nattie's Pleasure Palace (1975),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0141185,Cheese (1974),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0140130,Heavy Load (1975),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0228360,Hako no naka no onna II (1988),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0228361,Hako no naka no onna: shojo ikenie (1985),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0023906,Convention City (1933),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0286749,Kashin no irezumi: ureta tsubo (1976),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0989629,Come Deadly (1973),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0037895,Manhunt of Mystery Island (1945),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt1840905,Beekeeping (2006),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0040268,Dangers of the Canadian Mounted (1948),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0042056,Yabure-daiko (1949),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0029114,Lash of the Penitentes (1936),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0226160,Moumantai (1999),"Japan,Hong Kong",3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0406377,Zoku ôoka seidan mazohe daiichi (1930),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0855789,Edo kaizoku den kagebôshi: kôhen (1925),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0033674,The Great American Broadcast (1941),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0048513,The Private War of Major Benson (1955),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0082815,Night of the Zombies (1981),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0031877,Rose of Washington Square (1939),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0050279,Curfew Breakers (1957),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0891631,Goodbye Baby (2007),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0032963,Raffles (1939),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0035372,Spy Smasher (1942),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0116294,Femalien (1996),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0068451,The Day the Clown Cried (1972),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0164064,Jigoku no mushi (1938),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0183232,Illusion of Love (1975),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0086456,Toki o kakeru shôjo (1983),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0286951,Sei to ai no korîda (1977),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0083748,The Comeback Trail (1982),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0227156,OL kanno nikki: Ah! Watashi no naka de (1977),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0223455,Hirusagari no joji Koto-mandara (1973),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0061401,The Big Mouth (1967),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0049404,The Kettles in the Ozarks (1956),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0261523,The Amateur Hookers (1972),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt1937299,Rinbu (1988),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0149178,Stricken (1997),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0363475,Black Cloud (2004),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0762111,Jonestown: The Life and Death of Peoples Temple (2006),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0008117,The Honor System (1917),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0238834,American Detective (1999),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0228419,Ikenie fujin (1974),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0046936,Drum Beat (1954),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0039283,The Crime Doctor's Gamble (1947),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0047535,Striporama (1953),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0054460,Warui yatsu hodo yoku nemuru (1960),Japan,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0127802,School Teachers Weekend Vacation (1972),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0498329,We Live in Public (2009),USA,3.7612366946251926e-05,1.868312586667526e-05,0.0,1.876516427097573e-05
tt0090888,Crossroads (1986),USA,3.7612366946251926e-05,1.8681702859420143e-05,0.0,1.8764689935224022e-05
tt0038205,The Unseen (1945),USA,3.7612366946251926e-05,1.8670508020528188e-05,3.927597039914469e-09,1.8762267521273344e-05
tt0094739,Big Business (1988),USA,3.7612366946251926e-05,1.8391946074434547e-05,2.816182308350283e-07,1.87619770838405e-05
tt0084088,Honkytonk Man (1982),USA,3.7612366946251926e-05,1.8134196549161047e-05,5.376024764754282e-07,1.8761388657296134e-05
tt0059311,Incubus (1966),USA,3.7612366946251926e-05,1.8669563052930547e-05,0.0,1.8760643333060825e-05
tt0246464,Big Trouble (2002),USA,3.7612366946251926e-05,1.7935097230412283e-05,7.307952260704091e-07,1.875941980091154e-05
tt0025529,Murder at the Vanities (1934),USA,3.7612366946251926e-05,1.865120601677558e-05,1.3234712819329474e-08,1.8758935891948946e-05
tt1364238,Kidnapped (1960),USA,3.7612366946251926e-05,1.8660859978246927e-05,0.0,1.8757742308166283e-05
tt0143378,Lialeh (1974),USA,3.7612366946251926e-05,1.8658637162275628e-05,0.0,1.8757001369509185e-05
tt0070721,The Soul of Nigger Charley (1973),USA,3.7612366946251926e-05,1.8658637162275628e-05,0.0,1.8757001369509185e-05
tt0368933,The Princess Diaries 2: Royal Engagement (2004),USA,3.7612366946251926e-05,1.8391946074434547e-05,2.5322710663967704e-07,1.8752513375775385e-05
tt0096030,Salsa (1988),USA,3.7612366946251926e-05,1.864275595243751e-05,0.0,1.875170763289648e-05
tt0279734,Cinerama Adventure (2002),USA,3.7612366946251926e-05,1.7682195330847808e-05,9.599033691804684e-07,1.875148854876007e-05
tt0389139,Malevolence (2004),USA,3.7612366946251926e-05,1.7929484051464002e-05,7.096889715627547e-07,1.8750513323092893e-05
tt0389139,Malevolence (2003),USA,3.7612366946251926e-05,1.7929484051464002e-05,7.096889715627547e-07,1.8750513323092893e-05
tt0008309,A Modern Musketeer (1917),USA,3.7612366946251926e-05,1.8633325877534155e-05,0.0,1.874856427459536e-05
tt0097934,Mutant on the Bounty (1989),USA,3.7612366946251926e-05,1.861243647828873e-05,1.9688511748113268e-08,1.874816397876292e-05
tt0119780,"Niagara, Niagara (1997)",USA,3.7612366946251926e-05,1.8522976980942862e-05,1.025688935380751e-07,1.874597094024429e-05
tt0100613,Side Out (1990),USA,3.7612366946251926e-05,1.8542042721391108e-05,8.344288663061343e-08,1.874595085142455e-05
tt0091051,A Fine Mess (1986),USA,3.7612366946251926e-05,1.8462539688681725e-05,1.4923184533390287e-07,1.874137949342252e-05
tt0268690,Thirteen Conversations About One Thing (2001),USA,3.7612366946251926e-05,1.7775464372021967e-05,8.306974406577134e-07,1.8739509586310535e-05
tt0092969,Enemy Territory (1987),USA,3.7612366946251926e-05,1.8522976980942862e-05,8.15835337107448e-08,1.8738975820301847e-05
tt0264323,2001 Maniacs (2005),USA,3.7612366946251926e-05,1.828275365234428e-05,3.217955196672905e-07,1.8738972039421166e-05
tt0093714,Penitentiary III (1987),USA,3.7612366946251926e-05,1.8522976980942862e-05,7.686772251359192e-08,1.8737403883236128e-05
tt0036275,Presenting Lily Mars (1943),USA,3.7612366946251926e-05,1.8574245997453018e-05,1.8391663668896223e-08,1.873500153579128e-05
tt1334247,Johnny Cash at Folsom Prison (2008),USA,3.7612366946251926e-05,1.858329978346928e-05,2.829486718291727e-09,1.87328320721465e-05
tt0156841,The Next Best Thing (2000),USA,3.7612366946251926e-05,1.802749288430895e-05,5.560850043327648e-07,1.8731981611631213e-05
tt0032707,Lightning Strikes West (1940),USA,3.7612366946251926e-05,1.858086837277329e-05,0.0,1.8731078439675075e-05
tt0830558,The Girl Next Door (2004),USA,3.7612366946251926e-05,1.7845394711237398e-05,7.328621279397355e-07,1.8730207928476352e-05
tt0038547,Gallant Bess (1946),USA,3.7612366946251926e-05,1.8574245997453018e-05,0.0,1.872887098123498e-05
tt0038779,"No Leave, No Love (1946)",USA,3.7612366946251926e-05,1.8574245997453018e-05,0.0,1.872887098123498e-05
tt0424774,The Adventures of Sharkboy and Lavagirl 3-D (2005),USA,3.7612366946251926e-05,1.804253032374569e-05,5.264226355016066e-07,1.872710663516641e-05
tt0272152,K-PAX (2001),USA,3.7612366946251926e-05,1.804253032374569e-05,5.262113583659204e-07,1.8727036209454514e-05
tt0093186,Hiding Out (1987),USA,3.7612366946251926e-05,1.725129138753113e-05,1.3165264856554466e-06,1.872672827314617e-05
tt0092559,And God Created Woman (1988),USA,3.7612366946251926e-05,1.7220814889802034e-05,1.346932954272033e-06,1.8726704930108664e-05
tt0102888,"Sex, Drugs, Rock & Roll (1991)",USA,3.7612366946251926e-05,1.8522976980942862e-05,4.055597629551476e-08,1.87252999678301e-05
tt0106471,Boxing Helena (1993),USA,3.7612366946251926e-05,1.849369254999792e-05,6.731820483935734e-08,1.87244592336964e-05
tt0120510,Wide Awake (1998),USA,3.7612366946251926e-05,1.8522976980942862e-05,3.662079992974136e-08,1.8723988242374845e-05
tt0084675,Shoot the Moon (1982),USA,3.7612366946251926e-05,1.8522976980942862e-05,3.567511170646152e-08,1.8723673012967086e-05
tt0104693,Laws of Gravity (1992),USA,3.7612366946251926e-05,1.8522976980942862e-05,3.2774887820212504e-08,1.8722706271671668e-05
tt0030817,Sweethearts (1938),USA,3.7612366946251926e-05,1.8552402738272827e-05,0.0,1.8721589894841584e-05
tt0028566,Ali Baba Goes to Town (1937),USA,3.7612366946251926e-05,1.854732299003289e-05,0.0,1.8719896645428273e-05
tt0036774,Double Exposure (1944),USA,3.7612366946251926e-05,1.8542042721391108e-05,0.0,1.8718136555881013e-05
tt0057360,A New Kind of Love (1963),USA,3.7612366946251926e-05,1.853251938515495e-05,8.48846015487518e-09,1.871779159718725e-05
tt0207195,Wadd: The Life & Times of John C. Holmes (1999),USA,3.7612366946251926e-05,1.805790108107409e-05,4.827070657039993e-07,1.871765836434334e-05
tt0076709,Si wang ta (1981),Hong Kong,3.7612366946251926e-05,1.836647020207493e-05,1.7085498800349739e-07,1.871656404544345e-05
tt0028802,Doomed at Sundown (1937),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt2226325,Deadly Games (1982),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt0024564,Sing Sinner Sing (1933),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt0083186,Texas Lightning (1981),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt0025934,Unknown Blonde (1934),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt0072751,Bugs Bunny Superstar (1975),USA,3.7612366946251926e-05,1.85348277212641e-05,0.0,1.8715731555838676e-05
tt0088395,Where the Boys Are (1984),USA,3.7612366946251926e-05,1.8522976980942862e-05,1.0233310297821748e-08,1.871519241249754e-05
tt0093476,Maid to Order (1987),USA,3.7612366946251926e-05,1.8415169089330088e-05,1.1771843700892875e-07,1.871508482419698e-05
tt0058981,"Boeing, Boeing (1965)",USA,3.7612366946251926e-05,1.853251938515495e-05,0.0,1.871496211046896e-05
tt0120618,Breakfast of Champions (1999),USA,3.7612366946251926e-05,1.8522976980942862e-05,8.771408826704354e-09,1.8714705112007167e-05
tt0436613,Murderball (2005),USA,3.7612366946251926e-05,1.762942160898165e-05,9.001428445979774e-07,1.8713977133277183e-05
tt0066184,The Only Game in Town (1970),USA,3.7612366946251926e-05,1.8522976980942862e-05,1.4147433591458635e-09,1.8712252890184647e-05
tt0070706,Slaughter's Big Rip-Off (1973),USA,3.7612366946251926e-05,1.8522976980942862e-05,1.4147433591458635e-09,1.8712252890184647e-05
tt0033225,Overture to Glory (1940),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0057447,Rampage (1963),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0082404,Four Friends (1981),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0292894,Affliction (1997),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0031672,Motel the Operator (1940),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0038178,Tonight and Every Night (1945),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0203230,You Can Count on Me (2000),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0090130,Target (1985),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0138279,The 24 Hour Woman (1999),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0177068,Once in the Life (2000),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0118852,Chinese Coffee (2000),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0032012,Tevya (1939),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0023636,Uncle Moses (1932),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt2375379,One Piece Film Z (2012),Japan,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0062236,Schwanensee (1966),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0029765,Where Is My Child? (1937),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0444682,The Reaping (2007),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0027231,Yidl mitn fidl (1936),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0029539,Seventh Heaven (1937),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0127176,Psychedelic Sexualis (1966),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0029946,A Brivele der mamen (1938),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0062468,The Wall of Flesh (1968),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0063236,Lonesome Cowboys (1968),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0257133,The Sexually Liberated Female (1970),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0148753,Sexual Communication (1971),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0067431,Millhouse (1971),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0050800,On the Bowery (1956),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0040884,The Time of Your Life (1948),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0191971,Double Initiation (1970),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0040723,Raw Deal (1948),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0036907,Henry Aldrich Plays Cupid (1944),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0115530,American Buffalo (1996),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt1493876,The Play-Station Killed the Puppet (2010),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0020403,The Show of Shows (1929),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt3717532,The Last: Naruto the Movie (2014),Japan,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0124869,Senior Week (1987),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0093940,September (1987),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt2136859,Dark Horizon (2009),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0330724,Onna tobakushi saikoro kesshô (1969),Japan,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0044445,Breakdown (1952),USA,3.7612366946251926e-05,1.8522976980942862e-05,0.0,1.8711781309064932e-05
tt0421143,A New Wave (2006),USA,3.7612366946251926e-05,1.7326523506110982e-05,1.190623067021908e-06,1.870983783979494e-05
tt0087817,Nothing Lasts Forever (1984),USA,3.7612366946251926e-05,1.7886330137456883e-05,6.280765391788312e-07,1.8708924540962547e-05
tt0049334,Hot Cars (1956),USA,3.7612366946251926e-05,1.851096371752976e-05,0.0,1.870777688792723e-05
tt0074659,I Will... I Will... For Now (1976),USA,3.7612366946251926e-05,1.851096371752976e-05,0.0,1.870777688792723e-05
tt0050205,Bop Girl Goes Calypso (1957),USA,3.7612366946251926e-05,1.851096371752976e-05,0.0,1.870777688792723e-05
tt0462504,Rescue Dawn (2006),USA,3.7612366946251926e-05,1.8501973938630036e-05,0.0,1.8704780294960656e-05
tt0032497,Frontier Crusader (1940),USA,3.7612366946251926e-05,1.850142805420404e-05,0.0,1.8704598333485323e-05
tt0076933,The World's Greatest Lover (1977),USA,3.7612366946251926e-05,1.8480909540459105e-05,2.0454831067650608e-08,1.8704577105926224e-05
tt0039017,Terror by Night (1946),USA,3.7612366946251926e-05,1.849970776968541e-05,0.0,1.8704024905312444e-05
tt0071867,Mr. Sycamore (1975),USA,3.7612366946251926e-05,1.849337403725495e-05,0.0,1.870191366116896e-05
tt1329454,Fuk sau (2009),Hong Kong,3.7612366946251926e-05,1.828275365234428e-05,2.091692260543504e-07,1.8701429941550185e-05
tt0087700,Meatballs Part II (1984),USA,3.7612366946251926e-05,1.8375968687579944e-05,1.0983124278169057e-07,1.8699388958871186e-05
tt0055797,Billy Rose's Jumbo (1962),USA,3.7612366946251926e-05,1.8480909540459105e-05,0.0,1.8697758828903675e-05
tt0102128,Iron Maze (1991),"Japan,USA",3.7612366946251926e-05,1.8261252058239136e-05,2.186409423960858e-07,1.8697419982295717e-05
tt0314498,The Perfect Score (2004),USA,3.7612366946251926e-05,1.8385758767552594e-05,9.244798242911268e-08,1.8696857898744545e-05
tt0151568,Topsy-Turvy (1999),USA,3.7612366946251926e-05,1.8477114772541212e-05,0.0,1.869649390626438e-05
tt0081738,The Watcher in the Woods (1980),USA,3.7612366946251926e-05,1.8461301994902143e-05,8.690566349038877e-09,1.8694119835834372e-05
tt0081518,Simon (1980),USA,3.7612366946251926e-05,1.8465064622951413e-05,4.008439517579947e-09,1.8693813336240306e-05
tt0361693,Happy Endings (2005),USA,3.7612366946251926e-05,1.747118835302472e-05,9.934941331673226e-07,1.8692349810814657e-05
tt0407121,Pooh's Heffalump Movie (2005),USA,3.7612366946251926e-05,1.8461301994902143e-05,0.0,1.869122298038469e-05
tt0119905,The Players Club (1998),USA,3.7612366946251926e-05,1.845253521798916e-05,2.829486718291727e-09,1.8689243883653124e-05
tt1758830,This Is 40 (2012),USA,3.7612366946251926e-05,1.7220227391235135e-05,1.229715358240339e-06,1.868743656524247e-05
tt0114852,Village of the Damned (1995),USA,3.7612366946251926e-05,1.8449790080997743e-05,0.0,1.868738567574989e-05
tt0115862,The Chamber (1996),USA,3.7612366946251926e-05,1.844850677327147e-05,0.0,1.8686957906507797e-05
tt0099935,Killer Tomatoes Strike Back! (1991),USA,3.7612366946251926e-05,1.8111165560488143e-05,3.365202870288294e-07,1.8686684264589635e-05
tt1095217,The Bad Lieutenant: Port of Call - New Orleans (2009),USA,3.7612366946251926e-05,1.8391946074434547e-05,5.54076172776478e-08,1.868657354598804e-05
tt2070847,The Fountain (2006),USA,3.7612366946251926e-05,1.8439632084336848e-05,6.454766576103002e-09,1.8686151265721625e-05
tt0119859,Paradise Road (1997),USA,3.7612366946251926e-05,1.789278295867596e-05,5.517499100668867e-07,1.8685633271664923e-05
tt0115683,Bio-Dome (1996),USA,3.7612366946251926e-05,1.829070565585435e-05,1.4927127637266552e-07,1.8684114626159648e-05
